Record_ID,Date,Customer_ID,Age,Gender,Occupation,Location,Subscription_Start_Date,Customer_Segment,Device_Type,Device_Brand,Device_Model,SIM_Card_Type,Multiple_Lines_Associated,Income_Bracket,Education_Level,Household_Size,Preferred_Communication_Language,Device_Ownership_Status,Customer_Referral_Source,Demographic_Diversity_Index,Urban_vs_Rural_Classification,Family_Plan_Participation,Device_Upgrade_Frequency_Months
5add7643-b31c-4560-9ee0-05e458e96c53,2025-11-18,CUST-622996,72,Other,Doctor,Los Angeles,2024-08-10,Enterprise,Tablet,Google,Model B,Physical,No,High,Masters,4,Mandarin,Owned,Friend Referral,0.68,Rural,No,32
0a793a29-bf43-4f9b-93d8-f4356f0d457e,2026-06-30,CUST-902994,31,Other,Retired,Phoenix,2024-03-20,Enterprise,IoT Device,Google,Model B,eSIM,Yes,Medium,PhD,3,Mandarin,Owned,Social Media,0.6,Urban,No,28
862e4d2f-40e9-4ece-8b30-df5488e12887,2026-06-25,CUST-611957,50,Male,Engineer,Houston,2023-12-25,Enterprise,IoT Device,Apple,Model A,Physical,Yes,Low,High School,6,English,Leased,Retail Store,0.68,Rural,No,28
bd93b7b6-44f2-49a5-8248-cc43bbcf38a3,2025-10-10,CUST-193024,23,Other,Business Owner,Rural West,2022-01-02,Enterprise,Smartphone,OnePlus,Model A,eSIM,No,High,High School,4,German,Leased,Social Media,0.63,Urban,No,32
c7333b54-d524-41ed-9b91-89d383d03385,2026-01-20,CUST-547172,23,Male,Teacher,Houston,2021-08-09,Enterprise,Tablet,Google,Model C,Physical,No,Medium,Bachelors,5,Mandarin,Owned,Social Media,0.48,Rural,No,9
4f08e9dd-5015-447a-aecb-8c28816c59b9,2026-01-26,CUST-913843,76,Male,Teacher,Rural North,2019-03-16,Enterprise,Feature Phone,Huawei,Model B,eSIM,No,Low,High School,6,German,Owned,Retail Store,0.17,Urban,No,34
a4cde0f4-937f-4121-9dc3-fdfe30b802fa,2026-04-25,CUST-526302,37,Female,Doctor,Rural East,2018-08-19,Prepaid,Feature Phone,Apple,Model C,Physical,No,Medium,Masters,4,Mandarin,Owned,Retail Store,0.68,Urban,No,20
88126541-8c5f-4d83-9dab-f19ca24401de,2026-01-15,CUST-490338,80,Male,Teacher,Phoenix,2024-04-11,Enterprise,Feature Phone,Apple,Model C,Physical,No,Low,High School,1,German,Owned,Retail Store,0.67,Urban,No,24
6a65face-ff67-4239-9377-088a4f672891,2025-08-02,CUST-971361,22,Male,Other,New York,2024-03-01,Prepaid,Feature Phone,Samsung,Model C,eSIM,Yes,High,PhD,3,French,Owned,Friend Referral,0.78,Rural,Yes,28
735348f8-e51b-4cdb-8ca8-d43fee362955,2026-02-16,CUST-954891,34,Male,Other,Phoenix,2022-12-18,Prepaid,Smartphone,OnePlus,Model B,eSIM,Yes,Medium,PhD,5,Mandarin,Leased,Friend Referral,0.75,Rural,No,32
e3ffe0db-53f8-4af5-a0bc-aa526b5ff8d6,2026-03-25,CUST-545682,23,Female,Retired,Los Angeles,2020-03-04,Postpaid,Tablet,Google,Model C,eSIM,Yes,Low,High School,5,Mandarin,Owned,Social Media,0.18,Urban,No,13
353ee05a-b8ac-4f57-9bfa-e139d13054e8,2026-03-15,CUST-167657,69,Male,Engineer,Phoenix,2018-04-19,Enterprise,IoT Device,Huawei,Model B,Physical,Yes,Low,Masters,5,English,Owned,TV Commercial,0.72,Rural,Yes,16
ba5d87c0-94bb-4612-af9e-f81bcd8f170f,2026-02-08,CUST-771423,49,Other,Engineer,Houston,2018-04-27,Postpaid,IoT Device,OnePlus,Model A,eSIM,No,Medium,Masters,3,English,Leased,Retail Store,0.25,Rural,Yes,21
12241c14-897f-433c-9bdc-daa451ce34bf,2025-12-21,CUST-866657,25,Other,Engineer,Rural West,2020-03-04,Enterprise,Tablet,OnePlus,Model C,eSIM,Yes,Low,High School,2,German,Owned,Social Media,0.11,Urban,No,31
3034b267-411a-45dd-8115-8f6d7597f4a0,2026-04-19,CUST-553209,36,Male,Student,Rural East,2021-12-27,Enterprise,Smartphone,Apple,Model C,Physical,Yes,Medium,High School,2,English,Owned,Social Media,0.75,Urban,No,32
cb698cd9-1a81-44bd-8b7c-cc53fc5f396f,2025-12-27,CUST-521433,31,Female,Teacher,Rural East,2024-09-14,Postpaid,Smartphone,OnePlus,Model B,Physical,No,Low,Masters,1,French,Owned,Retail Store,0.6,Rural,No,13
19d5d2ef-8e05-4abf-981f-b16568a65b89,2026-05-31,CUST-668518,38,Male,Business Owner,Rural North,2024-04-17,Prepaid,IoT Device,Samsung,Model A,Physical,Yes,Low,PhD,5,Spanish,Owned,Online Ad,0.45,Urban,No,25
32592154-d702-457b-9e3a-59dba8a19b7e,2026-02-12,CUST-937209,73,Female,Artist,Chicago,2018-04-04,Enterprise,IoT Device,Samsung,Model B,Physical,No,High,Masters,3,German,Owned,Social Media,0.8,Urban,No,21
2cd2799f-a6bd-4de9-badb-9d03986edea2,2025-09-18,CUST-269536,53,Male,Artist,Los Angeles,2021-09-08,Postpaid,Feature Phone,Huawei,Model B,Physical,Yes,Low,PhD,6,French,Leased,Friend Referral,0.35,Rural,No,8
5eed6cef-eab0-42e0-8f2a-f1a8b7f8ccb0,2025-12-14,CUST-555985,54,Male,Artist,New York,2022-05-13,Postpaid,Feature Phone,Apple,Model B,eSIM,No,Medium,PhD,2,French,Owned,Friend Referral,0.92,Rural,No,19
17c3bc63-8c1a-4eb2-8ae8-a1c827dd625f,2025-07-31,CUST-723790,52,Other,Business Owner,Rural East,2020-02-13,Postpaid,IoT Device,Huawei,Model B,eSIM,No,High,Masters,3,Spanish,Leased,Friend Referral,0.27,Rural,Yes,18
310b1fad-a8bc-4cae-89d0-e94ae166a7b7,2026-01-31,CUST-748268,80,Male,Artist,Rural North,2020-09-20,Enterprise,Tablet,Apple,Model B,eSIM,No,High,Masters,6,German,Owned,Online Ad,0.11,Rural,No,36
38f00995-78c2-4f48-8e2e-88d8a49e08ae,2026-02-18,CUST-330646,48,Other,Doctor,Rural South,2019-01-04,Prepaid,Tablet,Apple,Model B,Physical,No,Medium,PhD,4,French,Owned,Online Ad,0.39,Urban,Yes,8
6500bd74-a1be-4708-8cf7-6df5d68445c5,2025-12-20,CUST-540145,54,Male,Other,Rural South,2024-06-18,Prepaid,IoT Device,OnePlus,Model C,eSIM,No,Medium,Masters,3,Mandarin,Owned,TV Commercial,0.79,Urban,No,16
3553b4c1-82bf-408d-a868-d9de2613821f,2025-11-30,CUST-730221,24,Female,Student,Rural South,2021-07-27,Enterprise,IoT Device,Google,Model A,eSIM,Yes,Medium,PhD,4,Spanish,Owned,Online Ad,0.24,Rural,No,29
a4e7101a-0e34-4724-b7b8-3de77cfa8be9,2025-08-02,CUST-983701,57,Female,Student,New York,2023-09-03,Enterprise,Feature Phone,Apple,Model B,eSIM,No,Low,Masters,6,German,Owned,TV Commercial,0.31,Urban,No,15
86abb284-3685-4c29-97a9-e6a4309045dc,2025-11-28,CUST-140734,37,Female,Other,Rural West,2021-09-03,Prepaid,Tablet,OnePlus,Model A,Physical,No,Low,PhD,5,French,Leased,Friend Referral,0.46,Rural,No,24
9db4d780-a0f4-4c75-ae9d-31d6c46a7924,2025-11-03,CUST-398206,77,Male,Teacher,Rural North,2019-09-17,Prepaid,Tablet,Google,Model C,eSIM,Yes,High,Masters,3,German,Owned,TV Commercial,0.82,Rural,No,20
e3bdd9e9-90a7-4f16-a0dc-1f0686693b52,2025-10-10,CUST-283970,48,Other,Business Owner,Chicago,2020-05-24,Postpaid,Feature Phone,Google,Model C,eSIM,No,High,High School,6,English,Owned,Friend Referral,0.63,Rural,Yes,26
8bb2d041-8088-4761-8e6e-268fe214504e,2026-04-10,CUST-509640,51,Other,Business Owner,Rural West,2019-04-01,Prepaid,Smartphone,Apple,Model C,Physical,No,Medium,High School,5,French,Owned,Friend Referral,0.39,Urban,No,21
b516db40-d2c9-4385-9561-0507d3f953b3,2025-11-18,CUST-315344,24,Other,Retired,New York,2020-07-04,Prepaid,Smartphone,Huawei,Model C,eSIM,No,Low,Bachelors,5,German,Owned,Friend Referral,0.87,Urban,No,30
69a921bb-6810-42d2-98ad-95fad23f2037,2025-12-28,CUST-621059,58,Other,Doctor,Houston,2020-02-11,Prepaid,Feature Phone,Huawei,Model B,Physical,No,Medium,Bachelors,4,German,Owned,Retail Store,0.85,Rural,No,13
ea7be201-07cb-4818-900a-55f0b457e686,2026-02-26,CUST-921003,52,Other,Teacher,Chicago,2019-07-01,Prepaid,Smartphone,Google,Model B,eSIM,No,High,Masters,2,Mandarin,Owned,Online Ad,0.14,Urban,Yes,31
62cef47a-9692-4aba-99b8-f8b7843799be,2025-12-23,CUST-817916,74,Other,Other,New York,2022-06-16,Enterprise,Smartphone,OnePlus,Model C,eSIM,Yes,High,PhD,2,German,Owned,Social Media,0.13,Rural,Yes,15
6f09fbba-73f9-44d1-8848-1bfc69cbf82f,2026-07-07,CUST-364700,25,Other,Retired,Rural West,2024-11-12,Enterprise,Feature Phone,Google,Model C,eSIM,No,High,PhD,2,Spanish,Owned,Social Media,0.27,Rural,No,17
4edfa91c-ee1b-40ae-b55b-80e37f8d44b6,2025-10-06,CUST-552931,64,Other,Retired,Rural North,2019-08-10,Enterprise,Tablet,Apple,Model B,Physical,No,Medium,Masters,3,Spanish,Owned,Online Ad,0.84,Urban,No,6
c0cfa660-ef7e-4f3e-8674-de611c95b869,2025-09-30,CUST-508494,66,Female,Student,Chicago,2021-03-23,Prepaid,Smartphone,Google,Model C,eSIM,Yes,Low,Bachelors,4,German,Owned,Friend Referral,0.26,Urban,No,35
d7e18742-ec9f-456e-b8dd-413e7c591b26,2026-02-13,CUST-168723,26,Male,Other,Los Angeles,2020-01-27,Prepaid,Smartphone,Huawei,Model C,eSIM,No,Low,PhD,4,German,Leased,Retail Store,0.16,Rural,No,22
b4e38508-3893-46cb-828c-3d363508d7a5,2026-01-11,CUST-497761,20,Female,Student,Rural North,2024-05-22,Enterprise,Tablet,OnePlus,Model A,Physical,No,Low,High School,3,English,Owned,Online Ad,0.26,Rural,No,23
f4fcaebd-8381-4182-b98d-95472935e17e,2025-08-12,CUST-591281,65,Male,Teacher,Chicago,2021-06-24,Postpaid,Tablet,OnePlus,Model C,eSIM,Yes,Low,Masters,2,Mandarin,Owned,Online Ad,0.48,Urban,Yes,6
6b864946-a326-4867-8694-6455ebcdc5f0,2026-04-30,CUST-140439,39,Female,Student,New York,2022-11-18,Postpaid,Smartphone,Xiaomi,Model B,Physical,No,High,High School,4,French,Leased,Social Media,0.5,Rural,No,10
d16d33ce-52b5-4737-9587-1c63a4815fda,2025-09-27,CUST-919740,21,Male,Other,Rural North,2019-06-14,Postpaid,Feature Phone,OnePlus,Model A,Physical,No,Low,Bachelors,4,German,Owned,Social Media,0.16,Rural,Yes,24
1686c7b9-1961-4022-be5b-8ec18b821b10,2025-09-14,CUST-594141,41,Male,Engineer,New York,2018-02-12,Postpaid,IoT Device,Samsung,Model A,eSIM,No,Low,Masters,5,French,Owned,Retail Store,0.48,Rural,No,34
b43a73e8-3e33-4414-a6b8-902ae5afb72c,2025-11-19,CUST-604905,78,Female,Artist,Rural West,2022-02-07,Prepaid,Tablet,Google,Model A,eSIM,Yes,High,Masters,4,English,Leased,Retail Store,0.2,Rural,No,13
4a3cad71-3caa-448d-8a33-727f9b796f53,2026-02-22,CUST-912311,51,Female,Retired,Rural South,2019-11-25,Postpaid,Smartphone,Google,Model A,Physical,Yes,High,Masters,1,French,Owned,TV Commercial,0.47,Rural,No,24
e80dcd54-a9ba-4252-b40d-52d30a501dad,2026-01-01,CUST-536480,43,Female,Engineer,Rural South,2022-10-29,Prepaid,Tablet,OnePlus,Model A,eSIM,No,Low,High School,5,English,Owned,TV Commercial,0.29,Urban,No,31
6e71d4bf-29d9-4897-89fb-f4a0c8b34108,2026-07-20,CUST-975350,34,Other,Artist,Los Angeles,2021-11-08,Enterprise,IoT Device,Huawei,Model C,eSIM,No,Low,Bachelors,3,Mandarin,Owned,TV Commercial,0.35,Urban,No,14
d761b183-0b0b-48ee-87c7-08e5c1e65723,2025-10-09,CUST-663627,25,Other,Engineer,Chicago,2019-11-14,Prepaid,IoT Device,OnePlus,Model B,Physical,Yes,High,Masters,1,Spanish,Owned,TV Commercial,0.12,Rural,No,7
303fbbaf-b00e-42ef-b9c7-a22deaff1b93,2025-11-03,CUST-171304,44,Other,Doctor,Chicago,2024-05-30,Prepaid,Feature Phone,Samsung,Model B,Physical,No,High,High School,5,Spanish,Owned,Social Media,0.28,Urban,No,19
5e403629-c582-418a-82fc-4cc206584a0a,2026-03-19,CUST-620561,49,Female,Business Owner,Rural East,2019-03-16,Postpaid,Smartphone,Google,Model B,Physical,No,Low,Masters,4,English,Leased,TV Commercial,0.63,Urban,No,12
76b261d7-0672-433f-90a4-4ce4b0e9883a,2025-12-28,CUST-889869,53,Male,Retired,Los Angeles,2023-09-05,Enterprise,Feature Phone,OnePlus,Model B,Physical,Yes,High,PhD,1,German,Owned,Friend Referral,0.11,Rural,No,22
74355a9e-59a1-4722-8f24-b8288f1414f9,2026-05-28,CUST-281554,48,Female,Engineer,Chicago,2019-02-26,Enterprise,Smartphone,Xiaomi,Model C,Physical,No,Medium,Bachelors,2,Mandarin,Owned,Retail Store,0.18,Urban,No,19
9daecfd2-e68d-4c52-ad4e-6502181df3f7,2026-03-05,CUST-998989,24,Male,Artist,Chicago,2019-05-07,Postpaid,Tablet,Apple,Model B,Physical,No,Medium,PhD,1,French,Owned,Online Ad,0.1,Urban,No,35
465944c6-dea0-45f9-bd14-713c02612b7e,2025-10-18,CUST-978074,54,Other,Doctor,Rural West,2019-03-06,Prepaid,IoT Device,Xiaomi,Model B,Physical,No,High,Masters,4,Mandarin,Owned,Online Ad,0.83,Urban,No,35
de31a52f-9739-4c96-b172-f9a871eca143,2026-01-03,CUST-306202,30,Female,Engineer,New York,2018-12-03,Prepaid,Tablet,Huawei,Model B,Physical,No,Low,High School,2,Spanish,Owned,Retail Store,0.21,Rural,Yes,8
4790920b-7891-41a0-b393-473e5f1c1cb8,2026-06-18,CUST-263687,34,Other,Other,Phoenix,2023-03-25,Postpaid,Feature Phone,Apple,Model B,Physical,No,High,High School,4,Spanish,Leased,Friend Referral,0.13,Urban,No,32
17d02d47-6e02-4ffd-88a3-be9062960818,2025-08-26,CUST-437185,65,Female,Engineer,Chicago,2021-01-06,Prepaid,Tablet,OnePlus,Model A,eSIM,No,High,Bachelors,3,German,Owned,Online Ad,0.18,Urban,No,21
b61ee641-f4e9-4fb1-8158-41b8fd0a4127,2026-04-01,CUST-161815,73,Other,Artist,Phoenix,2021-02-10,Postpaid,Tablet,Xiaomi,Model C,Physical,No,Medium,PhD,2,English,Owned,Retail Store,0.38,Urban,No,31
7a73d4f3-7889-4c73-a8f2-000884da9d5b,2026-06-05,CUST-247319,43,Female,Business Owner,Los Angeles,2019-01-24,Enterprise,IoT Device,Xiaomi,Model C,Physical,No,Low,High School,3,Mandarin,Owned,Friend Referral,0.71,Rural,No,12
74f9bb1b-90e6-42c7-9917-cb05d33c879b,2026-03-23,CUST-882779,20,Other,Artist,Rural North,2020-07-20,Enterprise,Tablet,Xiaomi,Model B,Physical,Yes,Low,Bachelors,5,French,Owned,Retail Store,0.68,Rural,No,11
fc453d2e-36c4-4b7d-9e49-068b83c0558b,2026-02-14,CUST-826986,40,Other,Artist,Phoenix,2019-11-27,Postpaid,Tablet,Xiaomi,Model C,Physical,No,High,Masters,4,Spanish,Owned,Friend Referral,0.32,Rural,No,30
0f7d0777-2f5b-44bb-8064-4b43d59d4cf4,2026-03-26,CUST-822998,21,Female,Artist,Rural East,2020-04-05,Prepaid,Feature Phone,OnePlus,Model A,eSIM,Yes,High,High School,4,Mandarin,Leased,Online Ad,1,Urban,No,27
f7f284d7-3e07-4f77-a30b-dffa1cd9dd7c,2026-04-05,CUST-718737,34,Female,Engineer,Los Angeles,2021-12-19,Enterprise,Feature Phone,Google,Model A,Physical,No,High,High School,2,French,Owned,Online Ad,0.49,Urban,No,11
65812c4b-c530-4121-80dd-0dd028ffe5be,2025-08-29,CUST-756220,65,Other,Doctor,Rural North,2023-01-12,Enterprise,Smartphone,Xiaomi,Model B,eSIM,No,Low,PhD,5,English,Owned,Friend Referral,0.92,Rural,No,26
265232ab-3798-4cba-a4c3-d4bfb0d87bf2,2026-01-25,CUST-270879,50,Male,Doctor,Phoenix,2019-03-19,Postpaid,Feature Phone,Google,Model A,eSIM,Yes,Medium,PhD,1,Mandarin,Owned,TV Commercial,0.85,Urban,No,34
12b2a0f7-e693-4905-b98b-cfeb29429419,2026-05-21,CUST-961566,47,Other,Other,Chicago,2023-11-07,Prepaid,IoT Device,Xiaomi,Model A,eSIM,No,Medium,Masters,3,English,Leased,Friend Referral,0.52,Urban,No,16
49061e6d-c4c4-4619-8647-fcd7b881df4c,2025-10-06,CUST-568729,42,Female,Other,Rural East,2020-11-23,Enterprise,IoT Device,Samsung,Model C,Physical,No,High,Bachelors,4,Mandarin,Owned,Social Media,0.42,Urban,No,18
08313568-a027-41b3-9213-4ef66d44a8bf,2025-12-18,CUST-541087,48,Female,Engineer,Rural West,2024-03-09,Prepaid,Smartphone,Google,Model C,Physical,Yes,High,Masters,5,German,Owned,Online Ad,0.98,Rural,No,6
43e5bdaa-9f74-4fc9-a508-2436ba49d851,2026-05-20,CUST-298947,58,Male,Retired,Rural North,2019-11-20,Enterprise,Smartphone,Huawei,Model B,Physical,No,High,PhD,5,Mandarin,Owned,Social Media,0.22,Rural,No,33
5d497123-7374-468f-bd82-1dff1a38ee06,2025-08-16,CUST-963034,28,Male,Teacher,New York,2018-08-15,Postpaid,Smartphone,Google,Model B,eSIM,No,Low,High School,6,English,Leased,TV Commercial,0.48,Urban,No,34
44dd7072-fafb-4b58-a44f-e5d27fb3fe0a,2026-06-11,CUST-114125,23,Other,Teacher,Los Angeles,2021-06-14,Postpaid,IoT Device,Apple,Model B,Physical,Yes,Low,High School,2,French,Owned,Social Media,0.32,Urban,No,22
7d4993eb-d4d9-4ae3-a901-b4f2600d4926,2026-07-09,CUST-324173,79,Male,Retired,Phoenix,2019-01-20,Postpaid,IoT Device,Xiaomi,Model C,eSIM,No,High,High School,2,English,Leased,Social Media,0.87,Urban,No,28
85d09ef5-43a2-4516-b03d-b8e9f2f2d9eb,2025-12-12,CUST-263459,78,Other,Engineer,New York,2020-01-10,Prepaid,Feature Phone,Xiaomi,Model B,Physical,No,Low,High School,3,Mandarin,Leased,Social Media,0.97,Rural,Yes,34
62db9353-4b80-4e42-9197-07d513c1cca3,2025-10-08,CUST-728976,63,Male,Engineer,Chicago,2020-08-22,Enterprise,Tablet,Apple,Model B,Physical,No,Medium,High School,5,English,Owned,Friend Referral,0.84,Rural,No,14
acd82d7b-b55f-4eb7-9b7d-2c87655337e9,2025-08-20,CUST-950479,29,Female,Business Owner,Chicago,2019-09-05,Enterprise,Smartphone,OnePlus,Model C,Physical,Yes,Low,Masters,4,Spanish,Owned,Retail Store,0.73,Urban,No,29
2b67e17e-8036-4253-947f-70268611668d,2026-04-01,CUST-474590,26,Other,Artist,Phoenix,2023-10-27,Postpaid,Feature Phone,OnePlus,Model A,Physical,Yes,High,Masters,2,English,Leased,Retail Store,0.4,Rural,No,31
73e6ee06-14d5-4db3-a85e-5155eace3ca1,2026-01-01,CUST-523397,21,Male,Business Owner,Rural South,2020-01-09,Enterprise,Smartphone,Google,Model A,eSIM,No,Medium,Bachelors,1,German,Leased,Online Ad,0.78,Rural,No,9
b5b0090e-5d83-408a-90bc-fe7961e79311,2026-01-02,CUST-233984,45,Male,Doctor,Houston,2020-06-12,Postpaid,Tablet,Apple,Model C,eSIM,Yes,High,High School,3,German,Owned,Online Ad,0.43,Urban,Yes,25
f80802dd-cf0a-4e5b-8db4-74747d3e5e9e,2025-08-02,CUST-332969,52,Male,Doctor,Los Angeles,2018-10-06,Postpaid,IoT Device,Apple,Model C,Physical,No,Medium,PhD,4,French,Owned,Social Media,0.68,Rural,No,10
786e1753-09ac-45eb-929f-34fa25d57499,2026-06-04,CUST-736103,65,Female,Doctor,Los Angeles,2022-05-26,Prepaid,Feature Phone,Huawei,Model A,eSIM,No,High,High School,6,French,Owned,Social Media,0.83,Rural,No,17
e6ad760a-c9ab-47bf-b6af-2d0d12a06027,2025-10-01,CUST-474222,63,Other,Student,Rural North,2018-07-27,Postpaid,Tablet,OnePlus,Model B,Physical,No,High,Bachelors,3,Spanish,Owned,Friend Referral,0.37,Rural,No,32
315077e2-dda8-403e-a4a3-90313a5f3530,2025-08-03,CUST-348182,70,Male,Teacher,Rural South,2024-01-31,Enterprise,Feature Phone,Samsung,Model C,eSIM,No,High,Bachelors,3,Mandarin,Owned,Friend Referral,0.67,Urban,No,16
2a2fd1a6-c64a-4a2c-9147-2cd4a14ffd9b,2026-04-21,CUST-916939,35,Female,Retired,Rural South,2021-06-23,Postpaid,Tablet,Samsung,Model B,eSIM,Yes,High,Masters,3,French,Owned,TV Commercial,0.97,Urban,No,33
7b65b9a7-dec1-4e20-8c98-1337fdddf628,2026-01-03,CUST-471717,44,Male,Business Owner,Houston,2018-06-18,Prepaid,Feature Phone,Huawei,Model C,eSIM,No,Low,PhD,4,English,Owned,TV Commercial,0.48,Rural,No,30
cff19aa3-eeeb-48e2-9564-f5a825b6c0a1,2026-04-30,CUST-970816,39,Female,Teacher,Rural North,2018-04-27,Postpaid,Tablet,Apple,Model A,Physical,No,Medium,PhD,4,French,Owned,Social Media,0.78,Rural,No,25
ce26f35d-9404-4805-904c-4d72f0b7f07e,2025-07-26,CUST-238735,34,Other,Student,Rural North,2023-09-22,Postpaid,Tablet,Huawei,Model A,Physical,No,Low,Masters,5,French,Owned,TV Commercial,0.13,Urban,No,22
28ecba90-d810-473a-9e0d-d2f5ab6c0abf,2026-03-23,CUST-694306,47,Other,Artist,New York,2020-06-14,Postpaid,Feature Phone,Xiaomi,Model B,eSIM,No,High,Bachelors,6,French,Leased,TV Commercial,0.14,Urban,Yes,23
fb0ba3b4-8470-4c21-b3bc-ff8f795e2f07,2026-05-11,CUST-844820,53,Female,Business Owner,Houston,2018-10-18,Postpaid,Feature Phone,Xiaomi,Model A,eSIM,Yes,Medium,Masters,3,German,Owned,TV Commercial,0.13,Rural,Yes,10
1c0fe067-bde3-4793-a192-eb1b43824bb3,2026-06-18,CUST-129572,70,Male,Student,Chicago,2021-12-29,Enterprise,Tablet,OnePlus,Model B,Physical,No,Medium,PhD,5,Mandarin,Owned,Online Ad,0.44,Urban,No,19
234d801c-188d-4a49-9c66-be2f56347311,2025-07-29,CUST-447524,54,Female,Retired,Rural West,2019-03-25,Prepaid,Feature Phone,OnePlus,Model B,eSIM,No,Medium,Masters,4,Spanish,Owned,Friend Referral,0.67,Urban,No,10
c335c5b5-4d51-4eb9-af9b-f9c640ffe657,2026-03-31,CUST-929326,69,Other,Student,Rural East,2021-11-20,Prepaid,Smartphone,Huawei,Model B,eSIM,No,High,PhD,4,French,Leased,Friend Referral,0.48,Urban,Yes,14
810932ba-7b00-4f2a-b7b4-f705d2714389,2025-08-22,CUST-891451,68,Other,Student,Los Angeles,2021-08-14,Postpaid,Smartphone,Apple,Model B,Physical,No,Low,PhD,3,French,Owned,TV Commercial,0.13,Rural,Yes,35
1091eaf0-5dac-418c-8117-101552993d5f,2026-06-30,CUST-350883,30,Female,Artist,Rural East,2018-04-09,Postpaid,IoT Device,Apple,Model A,eSIM,No,Medium,High School,5,Mandarin,Owned,Online Ad,0.91,Rural,No,21
6077bf70-5e5a-479f-be77-15657585e180,2026-06-22,CUST-408445,36,Female,Artist,Phoenix,2022-10-23,Enterprise,IoT Device,Google,Model A,Physical,No,Medium,Bachelors,4,French,Leased,Social Media,0.86,Rural,No,19
6024dcf6-b67b-4d8e-bc7d-36d1486923f6,2026-06-30,CUST-243906,69,Other,Doctor,New York,2024-03-04,Enterprise,Smartphone,Apple,Model B,Physical,No,High,High School,4,French,Leased,Retail Store,0.48,Rural,No,15
47fca143-0eea-4db1-a565-b5e59e83d0b1,2025-12-13,CUST-288188,63,Female,Engineer,Chicago,2020-02-18,Prepaid,Smartphone,Samsung,Model C,Physical,No,Medium,Bachelors,3,Spanish,Owned,Friend Referral,0.29,Rural,Yes,11
3b4b8221-e0ff-4cbe-ae8c-82d9ebbec234,2025-12-19,CUST-613677,30,Male,Student,Rural East,2021-07-22,Enterprise,Feature Phone,Apple,Model C,eSIM,No,Low,Bachelors,2,English,Owned,Social Media,0.77,Rural,Yes,17
f4389074-7055-4728-9a82-a84ba298c8e8,2025-08-29,CUST-969788,33,Female,Doctor,Rural East,2018-12-26,Prepaid,IoT Device,Xiaomi,Model A,Physical,No,Low,Bachelors,5,English,Owned,Online Ad,0.48,Urban,No,13
61b55379-d2b1-4ea5-bd93-d7366732ab2f,2025-09-06,CUST-752342,34,Female,Business Owner,Rural North,2022-01-14,Prepaid,Tablet,OnePlus,Model A,Physical,No,High,PhD,5,Spanish,Owned,Friend Referral,0.98,Rural,No,15
7664dfb5-0522-4bc1-85ba-8b15dea9bba1,2025-12-03,CUST-402816,18,Other,Student,Phoenix,2020-03-14,Prepaid,Tablet,Google,Model A,eSIM,No,Medium,High School,3,Spanish,Owned,Social Media,0.9,Rural,No,14
223e485a-e843-40b7-bd33-8f09d8b39f42,2025-09-14,CUST-653608,49,Male,Other,Houston,2022-07-19,Postpaid,Tablet,Google,Model C,Physical,No,High,Masters,3,German,Owned,TV Commercial,0.35,Rural,No,12
8af0d845-d48f-4fc4-9efb-04fcead67dd7,2026-04-04,CUST-395331,73,Female,Business Owner,Rural North,2022-01-29,Postpaid,Feature Phone,Samsung,Model A,Physical,No,Medium,High School,5,English,Owned,Online Ad,0.6,Urban,No,34
d563f113-f9d6-44fb-ab6f-ca5fa1c46d3b,2026-06-13,CUST-424050,78,Other,Other,Rural West,2020-06-30,Postpaid,IoT Device,Huawei,Model B,Physical,No,Medium,Bachelors,6,Mandarin,Owned,Online Ad,0.37,Urban,No,11
009f687d-1b4b-4e85-a451-6010481c1978,2025-11-05,CUST-949869,68,Male,Teacher,Rural South,2024-04-09,Enterprise,Tablet,Apple,Model A,eSIM,Yes,Low,PhD,3,Mandarin,Owned,Social Media,0.86,Rural,No,26
2af3e7e2-3cc1-4252-b51a-f9036713b419,2025-12-12,CUST-804646,21,Female,Teacher,New York,2023-08-03,Postpaid,Feature Phone,Google,Model C,Physical,No,Low,High School,2,Mandarin,Owned,Social Media,0.93,Rural,No,17
f0a76053-89ea-4865-a8ca-18d366e48e6e,2026-06-28,CUST-165125,21,Male,Other,Rural East,2021-02-02,Enterprise,IoT Device,Huawei,Model A,eSIM,No,Low,Masters,4,German,Owned,Online Ad,0.95,Rural,No,13
18fe53a0-2b26-4587-846d-75b03ad12a9e,2025-12-02,CUST-167436,51,Male,Doctor,Phoenix,2023-07-24,Prepaid,IoT Device,Samsung,Model B,eSIM,No,Low,Bachelors,6,Mandarin,Owned,Friend Referral,0.55,Urban,No,27
fe943f07-828e-4270-b095-b5c9b3644985,2026-01-15,CUST-182608,25,Female,Doctor,Rural South,2020-04-11,Postpaid,IoT Device,OnePlus,Model A,eSIM,No,Low,Bachelors,5,German,Owned,Retail Store,0.55,Rural,No,35
4e8ed468-9514-467d-a86b-870162ca1c7d,2026-06-18,CUST-600211,51,Female,Artist,Rural South,2019-07-27,Prepaid,IoT Device,Huawei,Model A,eSIM,No,High,Masters,5,English,Owned,TV Commercial,0.9,Rural,No,12
1e9d1b9b-c3a6-4794-bd55-c0fdf07ada51,2025-10-18,CUST-641885,57,Male,Student,Chicago,2018-06-15,Postpaid,Feature Phone,Huawei,Model B,Physical,Yes,Low,Bachelors,5,Spanish,Owned,Online Ad,0.57,Rural,No,15
