Record_ID,Date,Customer_ID,Call_Duration_Minutes,Number_of_Calls_Inbound_Outbound,SMS_Sent_Received,Data_Usage_GB,Data_Session_Count,Peak_Hour_Usage_Time,Streaming_Services_Accessed,International_Usage_Voice_Data,Wi_Fi_Offloading_Ratio,Hotspot_Usage_Yes_No,Hotspot_Usage_MBs_shared,Voice_over_IP_VoIP_Usage_Minutes,Data_Usage_by_App_Category,Peak_vs_Off_Peak_Usage_Ratio,Average_Call_Hold_Time_Seconds,SMS_Delivery_Success_Rate,Data_Throttling_Instances,Cloud_Service_Usage,Gaming_Data_Consumption_GB,Multi_Device_Usage_Patterns,Roaming_Data_Usage_by_Country
8761bc8f-e431-490f-9683-687b494421d4,2025-09-23,CUST-960617,146,38,148,37.16,27,20:00-22:00,None,23.5,0.57,No,0,14,Social,1.62,37,96.8,2,Yes,9.03,Single,N/A
448905e0-e5d8-4df9-a577-eb3349ad2e6f,2025-07-31,CUST-155764,194,10,32,4.31,13,18:00-20:00,Spotify,13.51,0.53,No,0,13,Streaming,1.7,31,96.85,5,No,1.52,Multiple,N/A
145ea6a0-2bce-49d2-9c99-cb50fee6a1af,2026-02-17,CUST-266953,33,49,196,15.18,13,18:00-20:00,Netflix,58.22,0.2,No,0,32,Gaming,0.83,39,98.37,1,No,9.68,Multiple,N/A
c639db93-e85b-4207-a3da-c5e806cba72f,2025-08-04,CUST-828750,115,17,77,41.81,45,12:00-14:00,YouTube,51.16,0.13,No,0,42,Productivity,1.34,16,97.28,3,Yes,0.37,Single,N/A
c4027c7a-8b35-4d4c-9ddb-f84b7b8dece5,2026-07-15,CUST-755550,104,20,194,14.13,22,08:00-10:00,Spotify,76.43,0.11,Yes,0,36,Maps,0.51,12,95.18,1,Yes,7.26,Single,N/A
0363aa86-bd1b-490c-a13d-1d2b88342283,2026-03-07,CUST-480545,50,35,109,12.92,46,08:00-10:00,Netflix,82.69,0.7,No,0,31,News,0.94,42,97.74,4,No,5.31,Single,N/A
a9b63b42-10b6-4f05-916b-47e7ae966590,2026-03-19,CUST-859676,170,48,152,5.25,17,12:00-14:00,None,18.2,0.37,No,0,3,Gaming,1.22,34,97.94,0,No,2.77,Single,N/A
2f43e852-c6e1-4932-b6ab-d91af9d34f55,2026-07-03,CUST-188689,50,17,18,33.97,47,20:00-22:00,YouTube,46.12,0.64,No,1502,48,News,1.4,29,98.15,2,Yes,7.97,Single,N/A
94f2ead8-4460-4924-a506-56c26306d9d7,2025-11-16,CUST-826684,11,32,76,16.72,42,18:00-20:00,Spotify,85.22,0.11,No,0,4,Maps,1.32,59,96.58,5,No,9.64,Single,N/A
15717946-4161-4ed9-b9b8-460bbba2cdf3,2026-05-05,CUST-478495,27,28,167,45.14,47,20:00-22:00,Spotify,88.18,0.42,No,0,44,Gaming,1.22,5,98.66,4,No,7.69,Multiple,N/A
954ecd32-d456-418e-9776-d678815a81e5,2026-07-06,CUST-631700,175,7,34,39.49,26,20:00-22:00,Netflix,42.75,0.59,No,0,16,Streaming,1.47,14,97.47,3,No,4.25,Single,Japan
2ffb1a8a-3e23-4c67-bae7-56bd7304912a,2025-12-27,CUST-906900,62,30,62,17.69,34,20:00-22:00,None,96.97,0.28,No,0,60,Gaming,1.71,13,96.81,0,No,6.85,Multiple,N/A
f1067d26-01df-4507-b86c-4aeb8f4a8989,2026-01-19,CUST-940587,299,27,3,5.22,16,12:00-14:00,None,75.37,0.48,No,0,36,Gaming,1.06,25,96.77,2,No,8.02,Single,N/A
d24c739d-47d2-4034-a3c2-4b4e532e0bac,2025-12-02,CUST-451457,127,47,145,16.67,39,18:00-20:00,Spotify,62.87,0.38,No,0,17,Streaming,1.14,9,96.86,3,Yes,3.42,Single,N/A
6b80872e-399c-4c41-94a9-133729330836,2026-02-12,CUST-169767,262,38,80,46.3,5,20:00-22:00,Netflix,58.36,0.55,No,0,29,Productivity,0.67,15,95.65,3,Yes,5.39,Multiple,N/A
20813d14-2c82-435e-80a0-297d2f2e7713,2026-01-02,CUST-844100,33,37,20,36.66,8,20:00-22:00,Netflix,13.13,0.48,No,0,30,Maps,0.81,20,96.29,2,Yes,0.73,Multiple,N/A
210f141f-b5ca-4893-8c2d-5cb196682699,2026-02-15,CUST-106973,267,30,15,7.64,40,08:00-10:00,YouTube,20.39,0.32,No,2641,36,Streaming,0.95,40,98.49,4,No,8.69,Single,N/A
21054901-a727-442b-828e-ce86efad491c,2025-11-16,CUST-382604,25,23,170,12.25,49,20:00-22:00,Spotify,81.86,0.55,No,0,23,Streaming,1.01,23,98.94,5,No,8.24,Multiple,N/A
75672ccd-731c-4320-a23a-6fdfe57c9ade,2025-09-02,CUST-537342,180,4,157,38.42,36,12:00-14:00,YouTube,96.25,0.82,No,5227,58,Streaming,1.34,26,99.84,3,No,8.68,Multiple,N/A
eed25e32-11c5-4548-b2fc-504c88527acf,2025-11-27,CUST-784639,200,34,60,7.76,11,08:00-10:00,Spotify,39.58,0.8,No,4035,46,News,1.96,26,96.99,1,Yes,6.47,Single,N/A
5f7f5f0d-884e-49e1-b856-979df118df01,2026-02-19,CUST-807540,121,23,48,24.31,36,18:00-20:00,Netflix,90.36,0.66,No,0,45,Social,1.63,23,99.28,3,No,9.46,Multiple,N/A
227b6426-609a-48fa-9d05-78f3a80de271,2026-05-13,CUST-649512,78,14,15,44.57,42,20:00-22:00,None,65.02,0.17,No,0,27,News,1.64,35,98.78,4,No,4.21,Single,N/A
423bcf5e-8d7c-4fde-b012-7933237b7982,2026-06-19,CUST-580736,255,45,106,47,47,08:00-10:00,None,1.27,0.16,No,0,54,Social,0.86,10,95.45,5,Yes,3.41,Multiple,UK
86b80464-264d-4e2d-b9d1-38e9f179bf03,2026-02-23,CUST-316516,59,26,161,39.08,6,08:00-10:00,None,4.63,0.12,No,0,12,Streaming,1.86,10,95.87,4,No,5.06,Single,N/A
21c1a1c2-9781-49cc-a9fa-1ba181361957,2025-12-16,CUST-627387,191,5,164,26.1,18,20:00-22:00,None,82.85,0.7,No,0,5,Social,1.48,15,98.46,3,Yes,6.28,Single,N/A
3b9b973c-6ff4-4f98-b567-88e85d3a0481,2025-11-02,CUST-965669,30,14,107,21.01,25,18:00-20:00,YouTube,54.13,0.46,No,886,41,Streaming,1.02,33,98.39,1,No,9.06,Multiple,N/A
2fd966c9-2c4c-42ab-991c-d4807611dc62,2026-03-08,CUST-878541,83,48,142,8.33,28,08:00-10:00,YouTube,77.37,0.62,No,0,58,Maps,0.82,28,95.03,2,Yes,1.33,Multiple,Canada
2cfd5cf5-ae8d-4ba7-86d9-6700c34f87fb,2026-04-11,CUST-890017,82,23,140,44.13,30,12:00-14:00,Netflix,16.32,0.21,Yes,0,53,Productivity,0.66,25,99.54,5,No,9.06,Multiple,N/A
98b88329-ba91-4adb-96a7-9189b28cd7ec,2025-10-02,CUST-307849,235,13,144,46.84,11,20:00-22:00,Spotify,1.52,0.32,No,0,58,Productivity,1.51,25,99.77,3,No,1.05,Multiple,N/A
54df1a3a-f3cd-460c-a3b0-644c6f6cc3ea,2026-01-19,CUST-161634,120,35,10,41.16,20,12:00-14:00,None,68.9,0.88,Yes,9794,52,Maps,1.64,31,95.96,3,Yes,4.15,Single,N/A
cb84329c-3336-4b44-ad91-27fdadd3fad4,2026-01-12,CUST-250617,104,15,93,15.89,41,12:00-14:00,YouTube,21.95,0.71,No,4785,21,Social,0.9,17,95.01,2,No,0.33,Multiple,N/A
56eb6944-4d2e-4633-b255-a3fa23207258,2025-09-06,CUST-863542,143,31,66,40.2,38,18:00-20:00,None,72.42,0.21,No,0,4,Maps,1.66,17,96.48,3,No,4.27,Multiple,Mexico
3e27e9e4-9542-4c53-96ce-cf8e6dd29462,2026-02-27,CUST-918954,128,24,112,33.13,35,12:00-14:00,None,54.66,0.25,No,0,35,Social,0.51,16,97.58,3,Yes,4.85,Single,N/A
564d0802-6b6d-4caa-b346-5d20f16370f0,2026-03-02,CUST-890857,242,36,194,49.29,14,08:00-10:00,YouTube,44.8,0.41,No,0,17,Maps,1.25,22,95.89,3,Yes,1.51,Single,N/A
121b3c43-d297-4dc2-8321-e74d651c79ba,2026-06-12,CUST-327929,289,3,57,4.09,9,20:00-22:00,Netflix,46.24,0.29,Yes,0,43,Social,1.98,25,97.28,3,No,7.82,Multiple,Mexico
f5d269df-36b1-47ca-8886-85cf7a5e7cd6,2025-10-26,CUST-152449,178,45,176,40.78,37,18:00-20:00,Netflix,35.07,0.9,No,0,15,Streaming,1.22,40,96.91,4,No,3.88,Single,N/A
b3ce9626-cc96-451b-ab0c-3815631780a6,2025-12-20,CUST-441499,161,14,77,1.47,21,20:00-22:00,None,17.68,0.53,No,0,11,Social,1.43,8,97.86,4,Yes,9.63,Single,N/A
3c0b267a-8c31-49a6-8467-a06e1d04d8db,2025-12-31,CUST-584965,148,19,124,18.34,44,20:00-22:00,Netflix,65.64,0.37,No,0,50,Maps,1.74,28,98.08,2,No,4.69,Multiple,N/A
6c66a351-6824-4290-8c3d-b9305abade62,2026-02-19,CUST-449008,195,15,132,49.31,36,18:00-20:00,None,4.8,0.34,No,5929,58,Maps,0.7,41,95.93,4,No,1.63,Single,N/A
a3e1b34a-08c8-444e-9242-ec8ad345b388,2025-08-23,CUST-123974,250,37,158,30.14,28,08:00-10:00,None,53.67,0.85,No,0,59,Productivity,1.09,35,99.52,2,No,5.44,Multiple,N/A
ba0c8dde-d1c9-4f2e-a577-7500dff0df5f,2025-10-07,CUST-301785,209,7,115,30.31,10,20:00-22:00,None,17.59,0.89,No,0,0,Maps,1.62,8,99.91,3,Yes,3.6,Multiple,N/A
fcd8c7e2-fee6-45e6-8486-93360a1ec0d0,2025-09-28,CUST-872886,135,32,65,1.08,17,18:00-20:00,None,85.26,0.34,No,0,30,Gaming,1.17,12,99.36,1,Yes,8.79,Single,N/A
c3eba8d4-b22d-426b-bbb8-fe6bceef9fc3,2025-12-09,CUST-321556,107,18,10,24.26,32,20:00-22:00,None,42.53,0.55,No,0,58,News,1.45,10,95.51,5,Yes,9.25,Single,N/A
b6184616-147e-459e-a7f0-37353c216b11,2026-03-26,CUST-621611,104,31,79,16.23,49,08:00-10:00,Spotify,37.34,0.55,No,0,4,News,1.21,25,97.79,0,No,2.57,Multiple,Japan
e124a542-59f5-421d-8fca-7cdd6859c7d9,2026-04-06,CUST-971380,240,45,60,43.34,30,18:00-20:00,None,24.04,0.48,Yes,0,60,Social,0.75,57,99.31,4,No,2.27,Single,N/A
c795a54d-5cd4-442a-9dbd-631c319b82d8,2026-03-08,CUST-119371,58,45,125,13.57,24,20:00-22:00,Netflix,57.36,0.88,No,6232,9,News,1.14,29,98.28,3,Yes,3.11,Single,N/A
d9b4bb28-8abe-42e1-9954-6acf3327a3c6,2025-08-29,CUST-639955,243,4,17,36.4,46,12:00-14:00,Netflix,51.68,0.67,No,0,57,Maps,0.61,32,97.11,0,No,3.35,Single,N/A
2d8ff89c-693d-4529-9f5e-340233dea52b,2025-11-02,CUST-577657,218,50,36,28.48,32,20:00-22:00,Spotify,1.85,0.18,No,0,44,Gaming,1.53,6,99.07,2,No,9.52,Single,N/A
f3e7b432-bc4c-473f-b61e-69b1f4dde637,2026-04-28,CUST-618539,292,36,44,19.19,12,08:00-10:00,YouTube,91.6,0.59,No,0,1,News,1.62,35,98.92,4,Yes,7.06,Multiple,N/A
7a84432b-4ff5-4935-9e6b-babf18bdb5dd,2025-11-28,CUST-691029,246,31,112,11.92,45,18:00-20:00,YouTube,99.88,0.71,No,0,31,Gaming,1.3,21,97.49,1,No,6.95,Single,N/A
6a9d571e-d4fb-4355-8c3f-8ee91abc94e8,2026-04-21,CUST-679506,204,7,18,40.66,18,20:00-22:00,None,67.48,0.43,Yes,0,23,Maps,1.79,7,97.6,0,No,0.99,Single,N/A
d569ec4c-fd64-4bc1-819b-d2f023af74ac,2025-08-29,CUST-992424,245,44,163,43.82,46,20:00-22:00,None,42.72,0.72,No,0,17,Gaming,0.79,13,98.63,0,No,8.72,Multiple,N/A
b3278560-1560-46e3-9f6e-5f9bf51f1cdb,2025-10-28,CUST-964033,286,28,66,7.98,44,18:00-20:00,YouTube,98.82,0.8,No,0,59,Streaming,1.05,11,99.15,0,No,7.31,Single,N/A
a746c033-76b3-4e26-a96f-fe44a32bd288,2026-06-21,CUST-871192,220,16,63,48.34,16,18:00-20:00,Spotify,91.45,0.76,No,0,22,Gaming,0.89,49,95.36,1,No,2.14,Multiple,N/A
5f79ca93-617e-4279-89c3-3b8888639c15,2026-01-18,CUST-276649,125,11,115,14.42,11,12:00-14:00,Spotify,83.93,0.81,Yes,0,4,Streaming,0.99,20,97.97,4,Yes,1.87,Multiple,N/A
8c9976b1-1df9-4e55-994f-535e675e93f2,2026-02-18,CUST-959825,247,41,84,11.85,16,08:00-10:00,Spotify,63.44,0.31,No,0,54,Gaming,0.84,10,98.26,4,No,8.85,Single,N/A
76d02c0f-86c9-4f00-b707-bce23637a740,2025-09-16,CUST-328321,132,25,60,16.81,44,08:00-10:00,Spotify,44.33,0.51,No,0,32,Social,1.88,28,99.65,4,Yes,8.26,Single,N/A
467874db-dfd8-4ac5-ab6d-35165e0c7ac4,2026-01-09,CUST-199489,266,21,119,6.74,15,20:00-22:00,YouTube,16.46,0.28,No,0,13,Productivity,0.66,14,98.76,5,No,9.99,Single,N/A
ccc5adc3-bb01-432c-ba80-1520e2a681e5,2026-02-21,CUST-411340,57,42,78,24.19,8,20:00-22:00,None,68.69,0.16,No,0,29,Maps,0.97,39,98.08,1,No,2.03,Single,N/A
4fd94728-206b-489e-8608-2b9debfdaf02,2026-07-09,CUST-637938,100,31,107,30.22,48,18:00-20:00,None,19.72,0.31,No,5794,39,Social,0.91,55,96.07,4,No,4.34,Single,N/A
08e760a5-eb5c-4f33-a89f-f4124df47b7b,2025-08-24,CUST-803013,66,4,166,29.92,14,18:00-20:00,Spotify,58.74,0.68,Yes,0,26,Productivity,0.7,23,95.1,4,Yes,0.43,Multiple,N/A
70c7ab91-f5c7-4bc0-9db5-6b479ec0044f,2025-08-10,CUST-666436,117,7,171,49.71,42,18:00-20:00,None,7.8,0.23,No,0,3,News,1.45,56,95.92,4,Yes,8.17,Single,N/A
0e1250ff-f0e0-491f-8062-7f333b7340ff,2026-03-09,CUST-891016,55,34,4,43.57,39,20:00-22:00,Spotify,22.58,0.71,No,0,34,News,0.82,28,96.27,1,Yes,1.45,Single,N/A
b93712e9-e5ac-4c98-bfa3-03dadfe2531e,2026-06-07,CUST-699363,134,23,121,31.74,16,18:00-20:00,None,42.88,0.83,No,0,24,News,1.03,31,99.01,4,No,1.44,Single,N/A
18ec4e3d-7164-4536-8559-aeb651b8883e,2026-06-28,CUST-323574,167,35,134,17.93,5,12:00-14:00,Netflix,22.95,0.29,No,0,55,Maps,1.68,10,95.64,0,Yes,8.28,Multiple,N/A
f3c138e6-1c2b-4fcd-be83-8195f850751d,2025-09-14,CUST-817077,107,25,172,48.38,8,08:00-10:00,Spotify,80.86,0.45,No,0,54,Social,1.5,17,96.44,5,No,0.68,Multiple,N/A
0f956d4d-1fe4-4c9a-ba63-e16c0e621334,2026-06-02,CUST-389082,194,21,64,23.63,33,20:00-22:00,None,57.73,0.42,No,0,58,Gaming,0.62,19,96.85,4,No,7.94,Single,N/A
6be0df40-a76d-4e15-b279-6ea760a407e3,2026-07-02,CUST-854539,62,36,43,21.24,24,08:00-10:00,YouTube,58.35,0.23,No,0,32,Maps,1.46,50,99.9,0,No,2.88,Multiple,N/A
f68e5f8d-3a34-470b-b9b4-ccfa7cf1c071,2026-07-16,CUST-505021,207,41,176,12.35,34,08:00-10:00,Netflix,93.91,0.43,Yes,0,36,Social,1.72,24,99,1,Yes,2.91,Single,N/A
25604aa2-d0d3-42de-90e9-fff33d77c51f,2026-02-26,CUST-354484,15,13,132,12.99,46,12:00-14:00,None,36.35,0.59,No,0,29,Productivity,0.71,55,95.01,3,No,9.53,Multiple,N/A
28295c8d-5d92-41a0-aa0f-084dd66905cf,2025-10-08,CUST-740842,194,3,18,2.76,13,08:00-10:00,None,34.25,0.77,Yes,0,58,News,1.75,40,96.57,4,No,8.56,Single,N/A
24509f84-b610-4e24-9462-9a7ce725955f,2026-06-11,CUST-886587,46,23,80,35.01,42,08:00-10:00,Spotify,21.48,0.61,No,0,58,Productivity,1.91,17,96.87,3,No,3.18,Single,N/A
ac4ce88a-317e-4143-a299-d3fcda0028ae,2026-04-01,CUST-909248,202,13,82,4.48,8,08:00-10:00,Netflix,26.73,0.43,No,8618,55,Maps,1.39,49,97.39,3,No,5.51,Single,USA
56b9c318-ae92-460b-b2ca-6ad11e807316,2026-04-16,CUST-339724,97,30,15,49.03,20,20:00-22:00,Spotify,80.32,0.74,No,0,42,Maps,0.54,53,99.65,3,No,4.59,Single,UK
e447b97c-9d7b-4bb5-8fa7-9cd01d10fbe2,2026-04-26,CUST-333543,282,39,107,13.8,5,20:00-22:00,Spotify,73.57,0.77,Yes,0,48,Streaming,0.83,41,96.23,4,No,8.41,Single,N/A
f5d847e7-2641-4296-b274-13779878c1a0,2025-09-07,CUST-516482,141,6,158,32.96,48,12:00-14:00,None,2.42,0.34,No,0,7,Social,1.64,33,96.08,2,No,5.05,Single,N/A
72e42b96-ddd9-4bdb-aea0-df4a4bd27ac5,2025-12-21,CUST-672764,122,27,7,0.9,15,08:00-10:00,Netflix,40.84,0.15,No,0,17,Maps,1.04,57,96.82,1,No,6.45,Single,N/A
236635d6-fde1-4142-bead-cf3d4426124f,2025-08-11,CUST-899851,26,22,179,44.11,22,20:00-22:00,None,42.03,0.48,No,0,36,Social,1.92,45,98.12,2,No,5.9,Single,N/A
a9c213cf-d16f-40f6-af7b-dab6afa8a094,2025-11-06,CUST-626396,286,29,146,45.68,35,18:00-20:00,Spotify,57.23,0.79,No,0,47,Social,0.68,19,99.83,1,No,1.6,Multiple,N/A
6cb93e7d-bce0-439d-bc33-11ddfff0414b,2026-01-13,CUST-745815,247,40,59,21.36,42,20:00-22:00,Spotify,82.96,0.43,No,9202,16,News,1.77,30,97.51,5,No,1.21,Single,N/A
d018b69c-5f79-4ff0-b6fa-3ca4bc02f7c5,2026-07-07,CUST-236303,167,38,47,33.24,17,12:00-14:00,YouTube,31.93,0.7,Yes,0,39,News,1.8,12,98.66,3,No,2.13,Single,N/A
888d69dd-1eee-4c62-b448-652b73d8e4a0,2026-06-17,CUST-375811,23,21,197,30.06,49,08:00-10:00,Spotify,27.91,0.55,Yes,5196,8,Productivity,1.35,26,97.1,3,Yes,7.78,Single,N/A
43650654-21b5-4cc0-ad28-ee41d34f2e8b,2026-04-23,CUST-515770,191,27,6,4.35,18,20:00-22:00,None,74.1,0.46,No,0,46,Maps,0.5,23,95.48,3,No,1.69,Single,Japan
a7d2cf50-10a2-4c56-9eb9-da7b0ed9d007,2026-03-16,CUST-314697,261,36,0,32.6,43,20:00-22:00,Netflix,15.54,0.3,No,0,39,Streaming,1.66,53,99.27,0,No,6.83,Multiple,N/A
c5c8f505-257e-43db-8058-06c32d715387,2025-10-23,CUST-348521,291,44,10,26.64,48,18:00-20:00,Netflix,70.05,0.24,No,0,23,Maps,1.32,8,99.2,0,No,2.24,Single,N/A
f8f30ea5-327c-4b49-bf4d-c4f3df97ccfb,2025-11-07,CUST-728312,212,32,161,34.48,34,08:00-10:00,YouTube,92.65,0.5,No,0,50,Streaming,0.79,53,95.86,3,Yes,6.67,Single,N/A
c44ec2c1-e4a3-4b0a-a560-a25ac39fb847,2025-08-13,CUST-439498,233,29,157,34.5,23,20:00-22:00,Spotify,75.83,0.13,No,0,51,Gaming,0.75,14,95.87,3,No,1.83,Single,N/A
0850acb1-f88b-4dd9-b0f3-9c030799610a,2025-07-29,CUST-664320,101,23,161,32.25,43,18:00-20:00,Spotify,62.25,0.2,No,0,11,Productivity,0.7,12,96.72,0,No,3.86,Multiple,N/A
9a86f0f5-5468-42f8-8265-8ce005cbe102,2026-02-01,CUST-651960,142,29,84,43.4,27,08:00-10:00,YouTube,40.19,0.26,No,6169,11,Maps,1.32,51,97.32,1,Yes,2.82,Single,N/A
8680db24-bf67-496a-8ed2-e1075b5392e8,2026-07-07,CUST-464056,183,24,114,38.9,25,12:00-14:00,Netflix,31.14,0.19,No,0,28,Streaming,0.7,17,97.11,2,No,7.89,Single,N/A
6458c6f7-b440-443e-af5f-d318ab4bf5b7,2025-11-20,CUST-142503,29,14,92,39.94,25,20:00-22:00,None,48.84,0.77,No,0,11,Maps,0.95,29,98.94,1,No,4.47,Multiple,N/A
cbd81917-28c6-44ab-b8cc-452c34455c93,2026-07-03,CUST-292146,128,46,110,9.24,44,08:00-10:00,Netflix,80.66,0.27,No,0,54,Maps,1.26,41,99.73,0,No,2.53,Multiple,N/A
a8f0dc26-39f6-4da6-9ea9-91b3128d5ba6,2025-08-03,CUST-235510,243,7,70,37.78,11,20:00-22:00,Spotify,51.4,0.32,No,0,52,Productivity,0.77,60,96.11,4,No,8.48,Single,N/A
adb5abd6-088b-4244-8020-74b9cacf5d67,2026-02-27,CUST-689848,245,10,2,34.74,16,08:00-10:00,None,2.49,0.55,No,0,19,Productivity,1.9,51,96.69,1,No,4.32,Single,N/A
237ab629-d672-468f-974b-3a32ef703067,2026-03-16,CUST-548271,249,41,46,26.6,50,20:00-22:00,None,26.62,0.46,No,5436,40,Maps,1.73,39,96.04,0,No,7.52,Multiple,N/A
9f4a021c-6c6c-4bb9-a13b-1956d171030f,2026-04-23,CUST-873212,243,11,71,1.46,23,12:00-14:00,None,92.15,0.82,No,5968,31,Maps,1.65,55,97.26,1,No,5.85,Multiple,Germany
6a75b74d-a095-4492-84aa-f8c6f731aa74,2025-10-21,CUST-764985,43,17,96,14.19,31,18:00-20:00,Spotify,24.92,0.49,Yes,0,42,Streaming,1.74,31,96.21,4,Yes,5.09,Single,N/A
5b6509c7-cd49-4d02-9740-5dff3065002c,2026-06-23,CUST-805253,5,21,152,0.66,27,20:00-22:00,YouTube,72.01,0.7,No,0,53,Gaming,1.95,29,99.17,4,No,3.67,Multiple,N/A
71830baa-f8b1-4c17-898d-061af3a76da3,2025-11-27,CUST-576438,127,5,78,16.09,24,08:00-10:00,None,69.31,0.22,No,0,17,News,1.92,13,97.4,4,No,3.74,Single,N/A
e4108769-17b2-4d74-b91e-629ad65b08bf,2025-11-07,CUST-143937,141,9,51,48.5,33,08:00-10:00,YouTube,90.45,0.44,No,0,57,Productivity,0.75,20,96.85,3,No,9.16,Multiple,N/A
24e3f3ed-ab51-4dd9-ad16-5644e7c346c2,2025-08-05,CUST-549785,5,45,33,29.44,9,08:00-10:00,None,75.74,0.28,No,0,48,Productivity,1.55,23,97.29,0,No,0.67,Multiple,N/A
27239115-f810-451c-8bae-62e8a6416293,2025-12-25,CUST-393465,29,24,163,18.29,29,08:00-10:00,Netflix,20.78,0.28,No,0,28,Streaming,1.87,59,96.05,1,No,9,Single,N/A
1a8d9c37-0980-45bc-a47f-7cb46f5c7d97,2026-03-04,CUST-323792,240,27,86,20.89,24,20:00-22:00,Spotify,81.54,0.23,No,0,3,Social,1.16,27,98.55,5,No,8.87,Single,N/A
e4310a74-7ef8-4d58-af7c-04911ff39106,2026-01-22,CUST-405907,152,39,82,37.58,34,12:00-14:00,Spotify,71.98,0.71,No,0,41,Gaming,1.38,12,95.75,2,No,8.71,Single,N/A
4399d2ad-34f5-41b6-a4d9-baf2243ef473,2025-09-02,CUST-333265,244,14,169,8.95,12,08:00-10:00,Netflix,9.02,0.36,No,0,15,Social,1.3,42,99.57,4,Yes,2.31,Multiple,UK
5a1eaeec-5e9a-48b9-894a-5dc0c91857c5,2026-06-09,CUST-807973,34,27,7,0.44,47,12:00-14:00,YouTube,87.72,0.36,No,0,49,Maps,1.76,16,98.5,5,Yes,1.27,Multiple,N/A
2b2f6779-fb66-41d8-ba2c-2403a4d29f43,2026-01-24,CUST-609333,158,44,12,6.69,24,08:00-10:00,YouTube,31.34,0.53,No,0,28,Social,1.79,23,99.17,5,No,9.31,Single,UK
baa87666-ca55-4416-83e1-e4d4fa75b690,2025-11-20,CUST-251239,221,7,44,23.19,12,20:00-22:00,Spotify,41.12,0.6,No,714,54,News,1.77,29,98.05,1,No,4.3,Multiple,N/A
d111db2b-416e-4ca4-bdcd-af301a7259db,2025-08-07,CUST-249363,64,44,78,36.4,39,18:00-20:00,Netflix,57.69,0.12,No,0,54,Social,1.62,20,95.63,0,Yes,2.04,Single,N/A
3570e5da-8940-4002-aad6-b9ed546e288b,2025-09-09,CUST-695136,177,7,176,34.25,26,08:00-10:00,Netflix,26.53,0.27,No,0,20,Gaming,1.46,20,95.16,5,Yes,5.05,Single,N/A
9803eaaa-4253-4a39-886d-3a816e698de8,2025-10-16,CUST-887125,27,8,142,21.19,45,20:00-22:00,Spotify,85.33,0.61,Yes,9115,26,Maps,0.78,40,99.48,1,Yes,1.74,Single,N/A
cf81884a-bac3-41f3-b05c-3d7f323a9341,2025-09-22,CUST-909977,122,42,97,38.17,6,08:00-10:00,None,41.42,0.5,No,0,57,News,1.31,19,96.71,1,No,7.17,Single,N/A
cce21028-8d30-47e9-ba4a-ab4f619a58af,2025-09-06,CUST-178190,142,23,48,21.58,35,20:00-22:00,Netflix,73.93,0.82,No,4302,8,Maps,1.35,22,96.73,1,No,1.65,Multiple,France
4f10cacf-be34-432a-9f78-d35e576909c9,2026-07-24,CUST-780198,300,32,19,11.1,7,18:00-20:00,YouTube,67,0.47,No,0,24,News,1.4,40,97.69,3,No,5.43,Multiple,N/A
1b0daf83-4635-4324-af1c-34da1eca2825,2025-12-12,CUST-284753,132,30,3,4.85,14,08:00-10:00,Netflix,81.79,0.25,No,5003,34,News,0.59,37,97.15,4,No,7.24,Single,N/A
30441a29-4737-423a-acd4-f3da760d5a9f,2026-04-03,CUST-574346,52,21,14,3.27,30,18:00-20:00,YouTube,77.29,0.8,No,0,58,Gaming,0.98,53,96.51,4,Yes,9.1,Multiple,N/A
05e9806f-14ef-4612-b38e-f5d519eb5abf,2026-03-28,CUST-791123,104,38,93,5.36,20,20:00-22:00,None,79.88,0.3,No,0,30,Maps,0.67,22,97.15,2,No,9.19,Multiple,N/A
435f180c-1583-449d-ab87-5333679ccac4,2026-04-30,CUST-216005,298,28,16,40.05,41,18:00-20:00,Netflix,84.87,0.37,No,0,27,Gaming,0.87,54,96.33,3,No,1.63,Multiple,N/A
c5f72139-4e63-419e-82a6-07f3f1282fc2,2025-07-31,CUST-746970,76,43,24,39.55,10,08:00-10:00,None,37.11,0.24,No,0,56,Gaming,0.6,11,96.36,1,No,2.13,Multiple,UK
cb20a537-83ba-4090-9b1d-21be2dce20f9,2025-10-10,CUST-105671,81,24,173,10.84,10,18:00-20:00,None,50.75,0.7,No,0,12,Gaming,1.44,32,97.62,3,Yes,8.95,Multiple,N/A
1d1fb48b-a577-4aa4-a200-ed59b6c4b642,2026-04-28,CUST-411153,156,3,34,0.12,10,12:00-14:00,Netflix,6,0.83,No,0,27,Maps,1.57,43,98.58,5,No,1.95,Multiple,N/A
f8e2139a-a100-4bf0-9deb-ef56664ae333,2025-11-18,CUST-810990,244,23,43,13.86,18,08:00-10:00,Spotify,48.75,0.62,No,8407,7,Social,1.83,27,98.55,1,Yes,2.65,Multiple,N/A
e433604b-f1f1-4295-879e-0f6bd91f07e9,2026-03-14,CUST-755566,287,25,2,33.52,50,18:00-20:00,Netflix,75.74,0.72,No,0,57,Social,1.9,59,99.93,4,No,6.49,Multiple,N/A
e2f27216-009c-42ab-ab8c-a2561e2ba241,2026-02-18,CUST-169969,183,16,48,4.81,9,18:00-20:00,Netflix,55.99,0.36,No,0,26,Maps,1.3,9,97.93,1,Yes,8.96,Single,N/A
