Record_ID,Date,Customer_ID,Plan_Type,Plan_Tier,Subscription_Status,Monthly_Plan_Cost,Contract_Duration_Months,Auto_Renew_Enabled,Discount_Applied,Number_Ported_from_Another_Operator,Roaming_Enabled,Last_Plan_Change_Date,Add_On_Services_Subscribed,Plan_Customization_Level,Payment_Method,Loyalty_Program_Enrollment,Bundle_Discount_Utilization_Rate,Plan_Downgrade_Upgrade_Frequency,Contract_Early_Termination_Rate,International_Plan_Enrollment_Rate,Subscription_Pause_Requests
f1ef06f2-9561-4847-8c43-98f0545d78f6,2025-08-08,CUST-996095,Voice,Premium,Cancelled,49.43,29,Yes,Yes,No,No,2026-07-20,None,Tailored,Mobile Wallet,No,0.83,1,2.86,5.44,1
87230ba2-b34b-4ce1-9f02-3c9017c66fcd,2026-06-22,CUST-992175,Data,Basic,Active,67.41,21,Yes,Yes,No,No,2025-08-20,International Calls Pack,Standard,Mobile Wallet,No,0.8,0,2.15,25.44,0
ff5f9148-4e15-4983-ad59-8e7987bd4399,2026-02-11,CUST-553810,Bundled,Enterprise,Cancelled,142.02,14,No,No,No,No,2026-01-30,International Calls Pack,Standard,Mobile Wallet,Yes,0.58,1,2.52,40.13,1
6f2c4338-1d66-41c3-834d-ed001918b839,2025-12-30,CUST-368732,Data,Basic,Active,75.08,32,Yes,No,No,No,2025-08-31,None,Tailored,Direct Debit,No,0.62,0,1.06,35.35,1
303b660f-ee65-4d69-8f75-9a487ad6d6ee,2026-07-22,CUST-600215,Data,Family,Active,100.04,32,No,No,No,No,2025-09-15,Voicemail,Tailored,Direct Debit,No,0.57,2,4.58,8.77,2
e683e8d2-4fdc-45e5-bf63-c17b7209faa1,2026-02-28,CUST-974675,Data,Premium,Cancelled,136.09,24,Yes,No,No,Yes,2026-01-25,None,Standard,Mobile Wallet,Yes,0.96,1,2.82,21.44,1
4c8dbecb-0271-4fc1-9d19-11dabceae29d,2025-07-31,CUST-717030,Data,Family,Suspended,132.49,22,Yes,Yes,No,No,2025-10-16,None,Tailored,Direct Debit,Yes,0.64,1,1.98,27.63,2
6c691e01-0be1-459e-816c-d1984649425b,2026-07-09,CUST-410707,Data,Premium,Cancelled,79.48,25,Yes,No,No,Yes,2026-03-29,International Calls Pack,Tailored,Direct Debit,Yes,0.54,1,0.94,43.95,1
7fc2cd5e-61f0-4340-b370-800d24e5167c,2026-01-15,CUST-654374,Data,Basic,Active,88.32,13,No,No,No,No,2026-02-23,None,Standard,Credit Card,Yes,0.62,2,4.42,9.83,2
7635a8e3-51e9-4429-8f51-385667a3555d,2026-07-03,CUST-187908,Data,Basic,Active,101.87,23,Yes,No,No,No,2026-03-21,Premium Streaming,Standard,Mobile Wallet,No,0.67,0,0.45,37.74,0
a43d2b5e-86a8-4e0c-8136-40a5f5fffb83,2025-09-07,CUST-117015,Data,Premium,Cancelled,146.33,18,No,No,Yes,No,2026-04-18,Voicemail,Standard,Mobile Wallet,Yes,0.63,1,4.78,22.03,1
59ac7bfc-4be8-418e-842d-ec71869a6bf9,2026-03-13,CUST-391249,Voice,Family,Active,141.65,25,Yes,Yes,No,No,2025-11-20,None,Standard,Direct Debit,Yes,0.53,3,2.87,49.65,1
a016c1d9-d62d-47be-8e29-2428ed4b3c53,2025-10-28,CUST-229599,Bundled,Family,Suspended,25.23,31,Yes,Yes,No,No,2026-06-27,None,Standard,Mobile Wallet,Yes,0.67,1,0.74,45.73,0
c5f66c00-e0ef-437e-825c-dc91234589b4,2025-07-24,CUST-142840,Bundled,Family,Suspended,76.55,16,Yes,No,No,No,2026-07-22,Voicemail,Tailored,Direct Debit,Yes,0.58,3,1.83,8.01,1
04266094-7de7-455a-9a33-4525c9b7730c,2025-09-16,CUST-108034,Bundled,Premium,Suspended,90.77,17,Yes,No,Yes,Yes,2025-09-10,Cloud Storage,Tailored,Direct Debit,Yes,0.95,0,2.52,5,1
39509918-51f8-4173-be46-9c69f1ed888d,2026-04-26,CUST-138852,Bundled,Family,Suspended,134.85,35,Yes,No,No,No,2026-07-12,Premium Streaming,Tailored,Credit Card,Yes,0.79,1,1.01,14.24,0
a8d74036-b126-48c0-b4a7-af3bef05a4d9,2025-09-26,CUST-677976,Data,Premium,Suspended,60.92,26,No,No,No,No,2025-12-13,None,Tailored,Credit Card,Yes,0.97,1,2.18,37.53,2
79946250-d4d9-4904-add4-51bb8a881e9b,2026-04-15,CUST-219612,Voice,Family,Cancelled,24.12,26,Yes,Yes,No,No,2025-09-26,Premium Streaming,Tailored,Credit Card,Yes,0.64,2,3.52,14.87,2
3a3f7dcc-3ee6-4bca-b9e6-eee5c52da6ca,2025-11-25,CUST-517489,Data,Premium,Cancelled,88.1,36,Yes,No,No,Yes,2026-04-11,International Calls Pack,Standard,Credit Card,Yes,0.72,2,2.93,20.55,1
c918c518-2735-48d1-8a95-1f39184d4ed1,2025-12-13,CUST-383822,Bundled,Family,Active,121.07,23,Yes,No,No,No,2026-02-15,None,Tailored,Direct Debit,No,0.68,1,4.43,47.87,2
7c129835-7bde-4541-a289-eacd27dbd199,2025-12-03,CUST-393358,Data,Basic,Cancelled,35.01,21,No,Yes,No,No,2025-10-17,Cloud Storage,Tailored,Mobile Wallet,No,0.88,2,0.73,21.2,1
887fb02e-9f03-4650-b3da-960a5f8c599e,2025-12-19,CUST-618064,Voice,Family,Active,86.93,27,No,No,No,No,2025-08-25,Premium Streaming,Tailored,Credit Card,No,0.57,1,2.99,30.08,0
c0902abf-1b19-4836-9151-c1ee163bc327,2026-03-04,CUST-779457,Bundled,Basic,Active,78.65,20,Yes,Yes,No,No,2025-12-26,None,Standard,Credit Card,No,0.87,3,1.62,13.48,0
2fe6e0d6-5270-4999-9a4d-e38eca64c6c8,2025-11-10,CUST-306913,Data,Basic,Suspended,23.52,31,Yes,No,No,Yes,2026-01-09,None,Standard,Credit Card,Yes,0.78,3,4.99,21.21,0
89f30566-c349-43d6-846a-0e40f1a752a7,2025-07-31,CUST-345357,Voice,Basic,Active,42.91,30,Yes,Yes,Yes,No,2026-06-04,None,Standard,Mobile Wallet,No,0.59,0,1.39,37.8,0
72ef2180-f1ce-41b8-9bd1-f3de7d99bc28,2026-05-21,CUST-982404,Bundled,Family,Suspended,48.67,13,Yes,No,No,Yes,2025-10-20,Voicemail,Standard,Credit Card,No,0.97,1,0.61,47.54,1
5f713ce3-a92b-481b-a63f-15616def9505,2026-04-03,CUST-425769,Data,Premium,Cancelled,41.79,34,Yes,No,No,No,2026-04-27,Premium Streaming,Standard,Direct Debit,Yes,0.51,3,4.37,34.8,0
9825ce33-4b30-4b2b-9da8-03e298914144,2026-07-15,CUST-460634,Data,Basic,Active,68.62,15,Yes,No,No,Yes,2026-04-13,International Calls Pack,Standard,Mobile Wallet,No,0.66,3,4.3,15.89,1
53eb0978-2e14-4d14-b799-3c4209c17d5c,2026-03-20,CUST-385969,Data,Basic,Suspended,89.73,16,No,Yes,No,No,2025-11-01,Voicemail,Tailored,Mobile Wallet,No,0.65,2,3.92,22.65,1
736cc71a-f7b7-4116-956a-0548eaf41024,2025-08-13,CUST-996573,Bundled,Enterprise,Active,64.82,34,No,Yes,No,No,2025-10-28,Voicemail,Standard,Direct Debit,Yes,0.95,1,2.35,26.93,0
d0a81c70-24bb-4fce-b6c5-7f04e4605314,2026-04-07,CUST-824130,Voice,Basic,Suspended,97.45,23,Yes,No,No,No,2026-06-19,None,Tailored,Mobile Wallet,No,0.77,1,4.44,22.48,1
281faf59-73f2-4ce0-8d3d-8ea18816f207,2026-07-07,CUST-404902,Data,Basic,Active,88.48,36,Yes,No,No,No,2026-04-28,Premium Streaming,Standard,Mobile Wallet,Yes,0.75,0,0.67,15.31,0
345f9aae-6394-423a-993e-6c7744863f34,2026-01-30,CUST-537372,Voice,Family,Suspended,121.29,20,No,No,No,No,2025-09-29,Cloud Storage,Tailored,Mobile Wallet,Yes,0.55,0,1.06,9.99,1
67be8ce1-b40b-4018-9122-d40fb86ca60c,2025-09-06,CUST-734352,Voice,Basic,Suspended,82.67,21,Yes,No,No,No,2026-06-18,International Calls Pack,Standard,Direct Debit,No,0.99,3,0.79,41.31,2
33d5a41f-c43e-411b-b04b-7170e530e41d,2025-11-08,CUST-745212,Data,Enterprise,Suspended,59.59,31,No,Yes,No,No,2025-10-15,Voicemail,Tailored,Mobile Wallet,Yes,0.56,1,2.21,16.18,1
b0728f34-d640-45c4-96c9-6a28c5ad6dd0,2026-03-05,CUST-165568,Data,Enterprise,Active,89.6,35,No,No,No,Yes,2026-03-25,None,Standard,Mobile Wallet,Yes,0.94,1,4.53,31.07,0
84d535e3-b948-4d32-b730-3f341e5957e9,2025-12-21,CUST-323205,Voice,Premium,Cancelled,62.11,33,Yes,No,No,Yes,2026-05-31,None,Tailored,Credit Card,No,0.77,2,2.27,49.95,2
ff4dfb0b-db90-4aee-adda-e8468e4b3144,2026-06-20,CUST-334431,Bundled,Premium,Suspended,75.31,22,Yes,No,No,No,2025-08-14,None,Tailored,Credit Card,Yes,0.87,1,3.83,35.82,0
a1a07f40-dbd2-43e7-a7c6-592306380e14,2026-02-23,CUST-832949,Voice,Premium,Cancelled,135.07,29,Yes,No,No,No,2025-09-24,International Calls Pack,Standard,Mobile Wallet,Yes,0.85,2,0.65,13.52,0
b4495205-cfb4-48c4-9c93-453eee86d23f,2026-06-16,CUST-503789,Data,Basic,Cancelled,49.12,29,Yes,No,No,No,2025-07-28,None,Tailored,Mobile Wallet,Yes,0.95,2,2.75,38.8,1
1be623a8-404c-4528-be36-73ce8dd4f73d,2026-05-16,CUST-672263,Data,Enterprise,Active,34.53,27,Yes,Yes,No,No,2026-03-01,Voicemail,Tailored,Credit Card,No,0.86,2,4.37,17.19,1
9517003a-b490-40b7-8e8b-d253f99a5d08,2025-12-23,CUST-964434,Bundled,Family,Active,21.77,20,Yes,No,No,Yes,2025-10-29,International Calls Pack,Tailored,Credit Card,Yes,0.97,3,2.1,7.48,2
c84d6789-cf0e-4a06-a8bc-ac78f3fbaa96,2026-07-18,CUST-412193,Bundled,Premium,Suspended,52.41,18,No,No,No,No,2025-08-14,Voicemail,Tailored,Direct Debit,Yes,0.91,3,4.79,16.65,1
9e8a24e8-7aa1-442c-8fea-b6d3dd894422,2026-04-21,CUST-161803,Voice,Basic,Active,47.26,18,Yes,No,No,No,2025-09-09,Premium Streaming,Standard,Direct Debit,Yes,0.59,3,1.71,22.07,2
b6bbf5d9-3699-41a5-83eb-8c83532c3d9a,2025-08-08,CUST-597580,Voice,Premium,Cancelled,105.18,30,No,Yes,No,No,2026-07-13,None,Standard,Direct Debit,No,0.64,2,0.12,48.39,1
ee8151d7-2b45-4a5a-99ad-982c3eb5ea73,2026-03-11,CUST-366507,Bundled,Enterprise,Suspended,55.75,31,Yes,Yes,No,No,2026-05-11,None,Standard,Credit Card,Yes,0.58,1,0.72,21.12,1
eda211f7-3244-4f90-adb2-4b428c743a38,2025-09-18,CUST-248187,Data,Premium,Active,23.23,14,Yes,Yes,No,Yes,2025-11-27,Cloud Storage,Standard,Mobile Wallet,Yes,0.54,1,0.12,26.48,0
f6ad053f-7064-4c95-956e-b76e91f183ff,2026-02-27,CUST-920697,Bundled,Enterprise,Suspended,26.41,21,Yes,Yes,No,No,2026-06-05,Voicemail,Standard,Mobile Wallet,Yes,0.56,1,3.29,35.31,0
ab437d04-e7fa-4a05-9fba-9b4aab1e7983,2025-08-29,CUST-578541,Bundled,Enterprise,Cancelled,22.58,25,Yes,Yes,No,Yes,2026-01-30,Cloud Storage,Standard,Direct Debit,Yes,0.93,1,0.85,5.17,2
a7e5ffc6-5ade-43cb-bbea-e085dfe53e15,2026-04-24,CUST-264113,Data,Premium,Suspended,129.96,14,Yes,No,No,No,2026-04-26,None,Tailored,Credit Card,Yes,0.72,1,0.72,28.55,1
5966bd14-cfc1-480b-bedb-03d90f96548c,2026-01-15,CUST-707545,Data,Family,Active,87.37,16,No,No,No,No,2025-08-10,None,Tailored,Direct Debit,Yes,0.72,1,1.5,32.49,1
d9737b91-ba1c-4b22-95c0-b5449bc4ad4b,2026-07-10,CUST-430108,Voice,Premium,Cancelled,75.27,30,Yes,No,No,Yes,2026-03-03,Premium Streaming,Standard,Credit Card,Yes,0.57,0,0.41,17.03,0
08b5d285-2c6f-4df5-b1e8-d38e7749891a,2026-07-06,CUST-228393,Bundled,Enterprise,Active,137.54,19,No,No,No,No,2026-01-10,None,Tailored,Credit Card,Yes,0.67,3,1.22,18.82,0
bd2bd569-9932-4e4f-b6d2-ac45231980d6,2025-09-20,CUST-488380,Data,Family,Suspended,70.35,30,Yes,No,No,No,2026-07-13,Voicemail,Tailored,Credit Card,No,0.95,1,1.05,45.25,2
2c9bf0d0-985f-4e15-b23a-4e6cea09a68a,2025-10-14,CUST-793578,Bundled,Family,Cancelled,126.64,22,Yes,Yes,No,No,2025-07-29,None,Standard,Credit Card,Yes,0.56,3,3.61,8.46,2
ad699fd7-8ace-482a-943e-c5da50712c43,2026-01-25,CUST-177296,Data,Basic,Suspended,103.7,17,Yes,No,No,Yes,2025-08-25,Voicemail,Standard,Credit Card,Yes,0.82,1,2.03,28.85,1
4f4d14db-be87-463d-a121-f2b3edfeac5d,2026-05-14,CUST-811646,Bundled,Premium,Suspended,94.18,22,Yes,Yes,No,No,2025-08-06,International Calls Pack,Tailored,Mobile Wallet,Yes,0.83,1,1.03,41.62,0
7411943e-b80e-4714-800f-3866496d419f,2026-05-15,CUST-841717,Voice,Premium,Suspended,88.16,34,Yes,Yes,Yes,No,2025-08-23,Premium Streaming,Standard,Direct Debit,No,0.67,1,4.3,10,0
0359a5d5-e0a2-4d0c-84bc-32c61cb3809e,2025-09-22,CUST-729272,Voice,Basic,Cancelled,143.69,28,Yes,Yes,No,Yes,2025-10-15,Cloud Storage,Tailored,Mobile Wallet,No,0.53,1,2.47,38.89,1
43183a07-5fac-4259-a155-92d42020e0ac,2025-08-11,CUST-551329,Data,Premium,Active,102.46,20,Yes,Yes,No,No,2025-12-27,None,Standard,Mobile Wallet,Yes,0.69,0,0.37,39.37,0
5ca4bef0-79d5-4409-b034-da10c76ca23a,2026-03-14,CUST-603278,Bundled,Basic,Suspended,49.32,17,Yes,Yes,No,No,2025-08-31,None,Standard,Mobile Wallet,Yes,0.56,2,2.31,13.38,1
195c7071-c5b1-4a61-accd-23967920cc3b,2026-04-29,CUST-307015,Bundled,Family,Suspended,149.04,32,Yes,No,No,No,2025-10-20,None,Standard,Mobile Wallet,No,1,3,0.73,41.23,1
c6af780d-97c2-4fca-b123-6a90e0365747,2025-08-02,CUST-556446,Bundled,Premium,Active,147.69,15,No,No,No,No,2026-06-21,Voicemail,Standard,Mobile Wallet,No,0.56,3,0.88,24.78,2
b2761eaa-79d6-4bb7-9a99-f3716cc0a54a,2025-10-07,CUST-588679,Data,Premium,Suspended,67.23,14,No,Yes,No,No,2025-09-29,None,Standard,Mobile Wallet,Yes,0.89,2,1.66,32.19,2
766d18d2-ba7f-4ec6-8abf-5940ed81b222,2026-02-21,CUST-410587,Voice,Basic,Active,140.82,17,Yes,No,No,Yes,2025-11-14,None,Standard,Credit Card,Yes,0.92,3,4.42,38.53,0
681337d2-a00f-4a14-a3dc-9b5733a89142,2025-09-15,CUST-406751,Bundled,Family,Cancelled,141.03,23,Yes,No,No,No,2026-07-05,Premium Streaming,Tailored,Credit Card,No,0.87,1,4.18,30.03,0
bf5bc3d5-0d88-42a4-a76c-c95df754b173,2025-10-12,CUST-289587,Bundled,Family,Suspended,109.31,33,Yes,Yes,No,No,2026-04-15,None,Standard,Direct Debit,No,0.69,1,1.35,35.23,1
d828ab96-855d-4c49-9d4e-9008beda2337,2025-09-25,CUST-486174,Voice,Family,Cancelled,147.52,31,No,No,No,No,2026-03-01,Cloud Storage,Tailored,Credit Card,No,0.62,1,2.38,18.72,1
ded492f3-736d-4704-b29d-5699f8ba277c,2026-04-26,CUST-869405,Voice,Basic,Active,120.71,23,Yes,Yes,No,No,2026-06-10,None,Tailored,Credit Card,Yes,0.72,2,0.23,27.39,1
a2153c62-8c62-4bec-a965-375ab1ad8b53,2026-03-11,CUST-351083,Data,Family,Suspended,35.15,26,Yes,No,No,No,2026-03-20,None,Standard,Credit Card,Yes,0.76,1,0.43,10.37,1
c14eb969-f9b2-4128-858c-c1e2ff48a44a,2025-11-22,CUST-275869,Data,Premium,Suspended,60.71,23,Yes,Yes,No,No,2025-08-29,None,Tailored,Mobile Wallet,No,0.86,2,3.44,37.76,1
5d59af63-a7f2-429c-96bc-c71e5e7549fa,2026-05-09,CUST-590605,Bundled,Family,Cancelled,123.91,21,Yes,No,No,No,2026-06-28,None,Tailored,Mobile Wallet,Yes,0.51,3,1.04,39.6,0
96e399dc-4ba3-4dbc-9ead-3f1b7b48e504,2026-01-01,CUST-532886,Voice,Enterprise,Suspended,76.74,26,No,No,No,No,2025-11-13,None,Tailored,Credit Card,No,0.93,2,2.88,38.8,0
e0d9911c-f021-4713-ad0d-08db5a083393,2025-12-11,CUST-581230,Voice,Family,Cancelled,40.07,12,No,No,No,Yes,2026-02-26,International Calls Pack,Tailored,Direct Debit,Yes,0.82,2,2.17,43.45,0
e8f77a32-1c26-4e21-97dc-1115c8a52146,2026-05-05,CUST-519184,Data,Family,Active,114.17,32,No,No,No,No,2026-02-04,Cloud Storage,Standard,Mobile Wallet,No,0.69,1,4.9,23.56,0
c3e70f98-3fff-4d26-baed-db47e001d514,2025-12-16,CUST-254119,Voice,Basic,Active,130.54,20,Yes,No,No,No,2025-09-11,None,Tailored,Credit Card,Yes,0.6,2,4.57,23.71,1
9a025b84-cdc2-452c-806e-2ad993972836,2026-05-14,CUST-311045,Data,Basic,Cancelled,115.67,19,Yes,Yes,No,No,2025-12-23,Cloud Storage,Tailored,Mobile Wallet,Yes,0.98,1,0.79,17.25,0
df5c8244-6298-45b6-b2b5-e8534d0fe299,2025-11-04,CUST-943282,Voice,Family,Cancelled,55.46,24,Yes,No,No,No,2026-03-10,Premium Streaming,Tailored,Mobile Wallet,Yes,0.75,2,3.88,25.94,2
2dc2ef89-e254-41b6-8ee3-598aa7e5be00,2026-06-15,CUST-941140,Voice,Premium,Active,96.26,28,Yes,No,No,No,2026-07-18,International Calls Pack,Standard,Credit Card,Yes,0.62,3,1.52,12.27,1
e2eb9fa2-1851-4ed4-9e6f-c4b04a73d25b,2026-03-29,CUST-852814,Data,Basic,Cancelled,28.6,27,No,Yes,No,No,2026-06-28,International Calls Pack,Standard,Credit Card,Yes,0.77,1,0.2,48.38,1
785d05be-c9d3-4006-b30f-b8736968d629,2026-07-16,CUST-345162,Data,Basic,Cancelled,54.89,14,No,No,No,No,2025-09-22,None,Tailored,Mobile Wallet,No,0.96,2,3.33,17.87,1
6a7e60d0-f3db-4468-a7db-0c8f1477cc59,2026-07-19,CUST-790757,Data,Premium,Suspended,58.77,30,Yes,Yes,No,No,2025-12-28,Premium Streaming,Tailored,Credit Card,No,0.87,1,1.98,7.44,2
c111970b-6664-4068-bd01-b941814f6188,2025-08-26,CUST-696161,Bundled,Basic,Cancelled,135.4,30,No,No,No,No,2026-02-03,Cloud Storage,Standard,Credit Card,No,0.76,3,0.84,49.27,1
860d8e5d-9bf6-4eff-b682-040218071c5c,2025-10-25,CUST-850600,Data,Premium,Active,58.04,27,No,No,No,No,2026-05-20,Cloud Storage,Tailored,Mobile Wallet,Yes,0.51,1,2.33,41,1
d4be9e16-634f-4a49-aa69-d37d47ed09d5,2025-08-05,CUST-839668,Bundled,Enterprise,Cancelled,144.26,20,Yes,No,No,No,2026-04-05,None,Tailored,Direct Debit,Yes,0.82,0,1.29,8.36,2
a9902e7c-7bc2-43bc-bcca-c1a621ec7387,2026-07-16,CUST-899472,Data,Family,Active,55.55,25,Yes,Yes,No,No,2025-10-28,Cloud Storage,Standard,Direct Debit,No,0.85,1,1.76,41.69,0
3c921d37-066d-4f0f-a562-7bf3c9f161ad,2025-10-01,CUST-727436,Voice,Basic,Suspended,148.79,26,No,Yes,No,No,2025-09-12,Voicemail,Tailored,Credit Card,Yes,0.51,1,3.59,30.27,0
762e9b6b-e0ce-4d29-a431-b09db2d440bc,2025-09-19,CUST-421841,Data,Family,Suspended,81.18,30,No,No,Yes,Yes,2025-08-27,Voicemail,Standard,Mobile Wallet,Yes,0.58,3,1.52,8.2,1
57eba91f-a306-49c7-8109-34855fe5a894,2025-08-21,CUST-532162,Voice,Family,Cancelled,76.91,22,Yes,Yes,No,Yes,2026-02-05,None,Tailored,Credit Card,Yes,0.58,2,2.83,8.28,1
bbe594f1-56ef-4430-aabb-3a5cc1c4f802,2025-12-11,CUST-736461,Voice,Premium,Suspended,40.85,16,No,Yes,No,No,2025-09-08,None,Tailored,Credit Card,Yes,0.65,0,0.69,25.59,1
c3223cc2-91ea-4c0b-9e5e-c4eb5e3e7a3b,2025-10-31,CUST-426009,Bundled,Basic,Suspended,133.01,19,Yes,No,Yes,No,2026-03-19,None,Standard,Credit Card,No,0.63,3,3.24,31.63,1
37a4f8e2-3ce9-40ae-a5d0-41b70ce7bd5f,2026-01-18,CUST-714808,Voice,Family,Cancelled,23.06,18,Yes,Yes,No,No,2026-04-25,Voicemail,Tailored,Mobile Wallet,No,0.83,2,0.95,7.97,1
5de006b2-fccb-464e-997e-0c48668e8fdf,2026-02-14,CUST-208694,Voice,Basic,Suspended,20.89,19,No,No,Yes,No,2026-06-14,None,Standard,Credit Card,No,0.96,2,2.74,21.34,2
f33f83e6-8adf-45f1-8941-7021f370ebf2,2026-07-01,CUST-662241,Voice,Premium,Active,110.32,32,Yes,Yes,No,No,2026-05-06,None,Standard,Direct Debit,No,0.81,1,3.52,33.63,1
8e4f852a-10a1-4d7e-84ec-614d16ade9cb,2026-05-10,CUST-378489,Bundled,Premium,Suspended,83.02,21,Yes,No,No,No,2026-01-24,Premium Streaming,Tailored,Credit Card,Yes,0.6,2,2.11,7.58,0
cbfefc48-5987-489e-8ada-43e4d7c21ad7,2025-12-20,CUST-952772,Bundled,Premium,Suspended,129.3,18,Yes,No,No,Yes,2026-07-04,None,Tailored,Credit Card,No,0.99,2,0.62,44.31,0
9a98c87b-5648-4432-94fb-c0d8b512ea78,2025-09-13,CUST-521638,Bundled,Enterprise,Cancelled,58.79,25,Yes,No,No,No,2026-07-03,None,Tailored,Direct Debit,No,0.69,1,3.19,38.87,1
45c57172-1f06-4a74-9247-628df3000c76,2026-06-18,CUST-944827,Voice,Premium,Active,63.08,27,Yes,No,No,No,2025-09-05,International Calls Pack,Standard,Direct Debit,No,0.67,2,1.04,13.94,1
213b1b89-ea72-40c8-bce0-4b1e2a3b7a30,2025-09-26,CUST-863049,Bundled,Premium,Active,65.69,17,Yes,No,No,Yes,2026-05-14,Voicemail,Tailored,Direct Debit,Yes,0.76,3,2.75,32.15,1
ebe70a48-909a-4ca3-b11d-367961c548a3,2025-12-25,CUST-124047,Bundled,Premium,Active,25.23,26,No,Yes,No,No,2025-08-24,Voicemail,Tailored,Direct Debit,Yes,0.71,2,3.19,48.47,2
99151e2a-9915-4c5a-87d1-0654101c1a7d,2026-03-04,CUST-415897,Bundled,Enterprise,Active,35.93,28,Yes,No,No,No,2026-04-26,None,Standard,Mobile Wallet,Yes,0.89,1,2.36,10.29,1
36a41a85-1f84-41a2-99b8-11f0ed2bf94d,2026-03-12,CUST-898772,Data,Basic,Suspended,142.59,34,Yes,No,No,No,2026-07-23,Premium Streaming,Standard,Credit Card,Yes,0.99,2,0.86,35.85,2
05450928-6192-41ba-be78-ae61c531885d,2025-08-14,CUST-336238,Voice,Basic,Cancelled,67.81,29,Yes,No,No,No,2026-02-23,International Calls Pack,Standard,Direct Debit,No,0.82,0,4.08,49.87,0
952d2a9a-d6f8-41b8-bc91-6d72798b8068,2025-10-10,CUST-987150,Voice,Enterprise,Active,127.03,33,Yes,Yes,No,No,2026-01-21,Premium Streaming,Standard,Direct Debit,No,0.68,0,2.93,24.02,1
b2348690-0e47-4aa8-9204-677c5bded594,2025-09-23,CUST-733213,Bundled,Enterprise,Active,51.26,15,Yes,Yes,No,No,2025-08-12,None,Standard,Mobile Wallet,No,0.77,3,3.21,32.29,1
19d86955-b4c5-4cb0-8c4b-49fabff4e6f4,2026-01-10,CUST-304094,Data,Family,Suspended,98.93,25,No,Yes,No,No,2026-05-18,Cloud Storage,Tailored,Direct Debit,No,0.69,2,0.67,32.95,1
2bb919d8-2744-4597-a6fc-661911a6518e,2026-04-15,CUST-768063,Bundled,Premium,Suspended,77.63,24,Yes,No,No,No,2025-10-29,None,Standard,Mobile Wallet,Yes,0.73,2,1.44,42.91,1
303f03ba-dc16-45c0-8ffb-66d19aca00cc,2026-01-30,CUST-651925,Bundled,Premium,Cancelled,71.49,35,No,No,No,No,2026-07-09,Voicemail,Tailored,Direct Debit,Yes,0.83,3,3.8,19.6,1
9fd55b11-b1ba-4566-b6a5-bdcc718b73ef,2025-10-21,CUST-417380,Bundled,Enterprise,Suspended,144.58,32,Yes,No,No,No,2026-07-21,Voicemail,Standard,Mobile Wallet,Yes,0.89,3,2.52,20.19,1
5c451721-0db8-4e78-b456-f1ea29e0c525,2026-05-10,CUST-432920,Bundled,Enterprise,Active,144.16,28,Yes,Yes,No,No,2026-05-22,Voicemail,Standard,Direct Debit,Yes,0.91,0,3.94,47.4,2
452d4293-d2ec-46c6-bdd5-6362ea16af42,2026-01-30,CUST-995741,Voice,Basic,Active,25.59,12,No,Yes,No,No,2025-10-13,Voicemail,Standard,Mobile Wallet,Yes,0.51,1,1.12,22.12,0
a6364bc2-7fe8-472d-95cb-539721a9add7,2025-09-24,CUST-481857,Voice,Basic,Suspended,53.41,15,No,Yes,No,No,2025-11-28,None,Standard,Credit Card,No,0.94,1,0.66,21.58,2
f53a30e4-ba2c-44e5-99b1-c8ca4c9b6eeb,2025-10-01,CUST-533553,Voice,Enterprise,Cancelled,63.32,18,No,No,No,Yes,2026-06-03,None,Tailored,Mobile Wallet,No,0.85,3,0.67,6.48,0
e4b623b7-2fc4-476a-93d5-dd7435171659,2026-05-08,CUST-196184,Voice,Basic,Suspended,99.84,34,Yes,Yes,No,No,2026-06-01,None,Standard,Credit Card,Yes,0.8,3,1.38,27.55,0
3e29a87f-230d-434f-9107-1c5fb4d800ec,2026-01-23,CUST-512124,Bundled,Basic,Suspended,135.62,23,Yes,Yes,No,No,2026-04-23,Cloud Storage,Standard,Credit Card,Yes,0.57,1,0.89,36.37,2
385b9b90-b999-440a-a73c-bb61d7be1d38,2025-12-14,CUST-128840,Voice,Basic,Cancelled,72.07,25,Yes,Yes,No,No,2026-02-09,None,Tailored,Credit Card,Yes,0.56,1,0.66,9.98,0
4703a154-a8ea-44ee-822a-673fe4d87d31,2025-12-30,CUST-795178,Voice,Family,Active,121.24,26,Yes,No,No,No,2025-08-19,None,Tailored,Direct Debit,No,0.52,0,0.71,45.71,2
a6512a40-c2bf-43c0-abc1-507624c14590,2025-10-03,CUST-576774,Data,Premium,Cancelled,87.42,31,Yes,No,No,No,2025-07-27,None,Tailored,Mobile Wallet,No,0.54,0,4.11,42.98,1
a089dc02-3366-45a6-9064-de7200b2ac7a,2025-10-16,CUST-804858,Voice,Premium,Suspended,54.91,14,Yes,No,No,No,2026-06-19,None,Tailored,Credit Card,No,0.93,1,3.91,19.05,1
c78d1f38-400c-4ca8-8211-6af0545a6b2b,2026-06-15,CUST-902497,Voice,Basic,Suspended,113.78,16,No,No,No,No,2025-09-12,None,Standard,Direct Debit,Yes,0.97,1,2.42,24.46,1
9d0f534e-6f2e-4815-8fa3-06dc5a23108f,2026-06-16,CUST-523136,Data,Premium,Suspended,41.31,12,Yes,No,No,No,2026-05-23,None,Tailored,Credit Card,Yes,0.67,1,3.56,26.61,1
