Record_ID,Date,Customer_ID,Customer_Satisfaction_Score_CSAT,Net_Promoter_Score_NPS,Support_Tickets_Raised,Support_Ticket_Resolution_Time_Avg_Hrs,Complaint_Type,Customer_Sentiment_Score_via_NLP,App_Login_Frequency_Per_Month,Self_Service_Usage_Channel,Unpaid_Bills_Count,Average_Billing_Delay_Days,First_Contact_Resolution_Rate,Customer_Effort_Score_Ease_of_Interaction,Complaint_Escalation_Rate,Self_Service_Abandonment_Rate,Customer_Feedback_Submission_Rate,Social_Media_Sentiment_Score,Customer_Loyalty_Index,Channel_Preference_Shift,Proactive_Support_Engagement_Rate,Billing_Clarity_Satisfaction_Score
6ec3c4db-b185-44f9-b9e4-5c963a3b3fb3,2025-09-22,CUST-124418,3,16,2,16.9,Service,1,24,Web,2,4,85.68,3,2.55,15.08,10.74,0.83,0.79,None,7.54,5
1944d789-b2ce-4aa5-b887-8c5f549a532e,2025-09-05,CUST-102286,3,85,4,3.6,Network,-1,25,Web,2,6,69.99,3,2.56,31.06,1.72,0.48,0.8,None,21.08,2
048c8411-92fb-48e6-aca7-5dd3031edbdc,2026-02-09,CUST-820444,1,81,1,16.8,Technical,0,29,App,1,4,68.78,2,4.78,28.87,17.56,0.15,0.54,None,8.78,4
703548ac-4015-46e4-ae83-ea4325bc93f0,2026-01-07,CUST-527065,3,25,5,44.1,Network,1,10,Web,1,2,78.52,3,5.73,22.05,14.79,0.97,0.88,None,17.85,1
28808a9f-a10a-4c9e-a65d-2ccf57b51160,2026-06-07,CUST-581601,2,69,4,37.8,Network,-1,6,IVR,3,10,75.38,2,4.99,30.1,16.54,0.46,0.56,None,14.69,4
aa951376-2507-464a-a7ed-59a3e0fc5146,2026-04-20,CUST-776530,4,88,4,67.9,Other,-1,18,App,0,4,87.73,2,8.33,22.37,16.59,0.53,0.83,None,5.28,2
49e4d917-682b-49fd-8d84-c12900ca75f3,2026-02-28,CUST-977509,3,-42,5,15.5,Billing,1,19,Web,1,8,88.8,3,5.58,11.44,5.69,0.48,0.55,None,23.24,3
a880180d-1e90-40ae-800f-a947355541ef,2025-07-26,CUST-906049,2,63,2,26.1,Technical,1,18,App,1,7,63.17,3,4.72,39.57,7.07,0.9,0.65,None,27.26,3
533dd6c4-a7e1-43c9-b739-4a5fce9d4b56,2025-11-09,CUST-351040,4,69,1,45.8,Service,1,27,App,1,6,79.36,3,6.46,11.72,11.14,0.69,0.7,None,10.14,2
ddce48a8-e84b-4e10-81cf-c717f19c5591,2025-12-10,CUST-193724,4,23,3,70.9,Technical,1,15,IVR,2,2,66.86,3,4.4,29.22,9.76,0.98,0.98,None,8.61,2
29313481-7a2a-413c-828d-0c7d84680c6b,2025-09-08,CUST-862329,4,-19,5,71.4,Other,-1,13,IVR,2,10,93.13,3,3.68,18.76,11.7,0.93,0.52,Web to App,25.63,3
7ea1d7c4-4a19-4e58-85a4-b7e29405d405,2025-08-10,CUST-732628,5,-20,1,3.7,Other,1,12,Web,2,13,80.19,4,5.45,8.77,7.53,0.21,0.62,None,5.78,2
c75ebf28-f368-48bc-9988-6a428e66aaf4,2026-06-05,CUST-726160,3,-65,2,51.6,Technical,-1,29,Web,2,13,65.96,5,4.29,10.28,10.85,0.74,0.84,None,15.51,2
fbc518ce-cd4d-4470-83c1-c223f44ad1b3,2025-12-01,CUST-619621,3,15,5,59.4,Other,-1,21,Web,1,7,70.88,3,3.82,32.76,10.92,0.1,0.93,None,26.23,5
c3be6885-54b7-4cbe-ab1b-79b45f8df4f1,2025-10-05,CUST-537490,4,-40,1,10.3,Billing,1,21,IVR,1,2,81.43,2,5.78,33.77,5.53,0.61,0.83,None,19.41,3
f6932c9a-015a-46cc-a9a1-fa80315ff810,2025-08-22,CUST-285900,5,11,5,28.8,Technical,1,12,IVR,1,8,85.81,2,7.49,28.02,18.38,0.13,0.75,None,16.85,2
7920b004-f0f7-4558-b061-235973314d81,2026-02-22,CUST-624148,2,95,2,50,Service,1,9,IVR,1,2,78.08,1,6.88,32.18,7.84,0.64,0.58,Web to App,7.62,4
90ed374b-8b55-4c13-bc73-380789e9972b,2026-07-23,CUST-576052,3,-94,2,24.3,Billing,0,26,IVR,2,3,81.94,4,5.33,24.86,13.79,0.16,0.79,None,22.65,1
cac6140c-cd87-442b-a68f-6df96d1cd9ad,2026-05-13,CUST-859834,3,-50,3,30.5,Network,1,24,Web,2,6,94.56,2,8.21,32,16.83,0.11,0.84,None,9.32,4
03f0bac8-956e-4747-a3ce-9d872c1d0d27,2025-12-02,CUST-746773,1,93,3,49.2,Billing,1,8,App,1,0,72.91,2,5.51,23.21,4.32,0.76,0.79,App to Web,29.97,4
39bf6051-d48f-444b-b55c-4edc5e1268fe,2026-04-05,CUST-855570,4,-83,3,58.1,Service,1,10,Web,1,9,66.69,4,8.44,13.63,12.67,0.74,0.76,None,26.37,3
36bfe842-1830-441f-80e7-9ecf79b681aa,2026-05-11,CUST-557710,4,-66,2,31.6,Service,-1,2,App,0,7,85.29,2,1.58,9.98,7.63,0.95,0.87,None,10.77,2
8d99e4c0-e943-4ef0-9b4e-b8789e7f3610,2026-05-22,CUST-287941,1,-5,4,69.2,Other,0,12,IVR,2,4,93.39,3,5.98,23.05,9.89,0.2,0.54,None,25.47,4
380de61f-8f89-43e6-a777-a6c9647236f1,2025-10-10,CUST-411283,5,71,0,6.8,None,-1,18,App,2,4,80.64,4,4.27,20.93,9.07,0.79,0.87,None,5.08,5
51cc8991-b7ba-49ba-8f3e-245f77c77c45,2025-07-29,CUST-625591,2,98,2,53.1,Network,-1,13,IVR,2,12,60.95,3,1.35,8.8,3.66,0.74,0.9,Web to App,23.06,4
5588b61c-c8bd-4719-8115-f8e534bb5b59,2026-05-09,CUST-843039,2,-84,4,33.4,Network,0,0,IVR,2,4,89.46,1,9.41,35.74,13.18,0.62,0.81,App to Web,16.96,4
81db2c73-077e-422a-9169-65fcfc4da582,2026-01-16,CUST-964371,5,-84,4,28,Other,0,12,App,0,11,79.94,2,4.8,37.09,15.63,0.88,0.58,None,17.9,1
97e56418-8c66-4ad4-90e6-166c7d8dcfd5,2026-04-09,CUST-784549,2,54,1,61.5,Service,-1,4,App,1,8,61.25,2,4.65,11.66,4.66,0.4,0.89,None,7.59,1
b3b12a50-accd-4bd7-9ace-8a0ae025e8b4,2025-08-05,CUST-836460,4,-32,0,51.5,None,1,2,App,1,5,80.65,2,4.52,38.97,15.96,0.2,0.58,None,27.38,2
32b48b8f-af09-4b6d-819f-ca94ad3b65f7,2025-08-10,CUST-250327,3,-16,0,35.1,None,-1,20,App,1,5,77.09,4,1.37,34.93,8,0.35,0.66,None,28.06,2
363132d1-778f-41de-9a81-376683488282,2026-01-11,CUST-442253,2,59,5,17.2,Billing,1,11,App,0,1,90.61,4,8.86,9.11,17.27,0.42,0.93,None,6.01,4
511b63da-e4d2-44b8-a38c-d50aeccbaf70,2026-05-06,CUST-428642,2,46,3,30.8,Service,0,9,Web,1,4,86.17,4,8.33,14.69,5.48,0.83,0.62,None,25.62,1
33dd4181-ceb5-4b35-8b59-b94ed80ac82b,2026-03-16,CUST-130494,4,-83,2,65.1,Technical,-1,9,IVR,2,14,68.74,2,2.32,9.75,16.29,0.32,0.73,None,26.96,4
15323c36-5579-4424-b6aa-d904c700a717,2025-09-17,CUST-671098,2,36,2,7.1,Other,0,1,IVR,2,11,64.42,4,4.29,13.43,1.15,0.33,0.6,None,5.65,3
3f2b3ca3-2103-474c-b76d-604d75d1a2a4,2025-09-18,CUST-113517,4,-11,1,64.5,Billing,-1,23,IVR,1,11,61.44,4,5.02,30.63,2.11,0.54,0.57,None,22.92,4
dfb19f0c-ef26-4c6c-b328-c8543d5ee2c6,2025-10-27,CUST-744517,1,-97,3,8.4,Technical,-1,9,IVR,1,8,67.89,1,7.18,15.78,18.69,0.77,0.57,None,18.2,5
bbeb7de6-b811-4b3a-8f6d-fb6eb8fab532,2025-10-28,CUST-675991,2,60,3,69.5,Billing,1,27,IVR,1,0,88.43,4,3.07,16.7,9.24,0.49,0.55,None,6.19,2
932db7b7-5dc3-4cba-9f3c-83fe0afff224,2025-12-12,CUST-214240,3,-32,3,51,Billing,1,3,Web,1,10,62.6,5,2.16,31.94,12.65,0.64,0.69,None,17.26,5
5ee2e84a-89a7-497b-a7ab-320dac971180,2026-03-15,CUST-484254,4,-77,1,55.1,Technical,1,7,IVR,3,3,63.62,4,6.15,29.46,15.12,0.2,0.69,None,16.99,2
017e661a-60a9-4257-beb0-8be18499c8f1,2025-08-02,CUST-473810,4,-98,4,53.2,Technical,0,15,IVR,3,8,68.76,2,2.59,17.64,2.23,0.48,0.76,None,23.01,5
4fafb153-1a85-48df-82e7-b50de1f40277,2026-06-17,CUST-657646,3,-72,3,33.7,Billing,0,1,IVR,3,12,61.94,4,9.93,12.45,16.08,0.16,0.72,None,24.49,4
7f3cfee5-8c4c-4c58-ad3c-74e698a448b3,2026-04-08,CUST-331576,4,85,3,68.2,Billing,0,5,App,1,8,90.45,1,1.83,28.84,11.58,0.68,0.95,None,26.97,3
2741b82f-604c-4679-a224-905002568109,2025-08-03,CUST-629033,4,68,4,7.4,Network,1,30,Web,0,11,72.06,3,7.88,12.16,19.19,0.41,0.52,None,20.29,3
2276bbd7-4d62-44fa-b9aa-a3fe25f584ac,2026-06-27,CUST-525573,3,-79,0,4.9,None,-1,6,App,3,0,76.68,1,8.78,34.27,14.27,0.15,0.73,None,25.83,4
9c8768bf-9240-4185-82d4-5db29fc40aee,2026-02-05,CUST-686232,4,70,0,8.1,None,-1,28,Web,2,0,79.21,2,5.49,11.31,19.97,0.93,0.51,None,6.49,4
1928b10d-4c34-4b63-acf8-89f8a42bd3d0,2026-01-15,CUST-143496,2,-78,1,63,Service,0,16,Web,1,9,85.34,3,1.86,5.28,12.93,0.9,0.94,None,20.74,3
725392dc-b22c-4212-b76c-0c84a6d8fb93,2025-09-27,CUST-351071,4,10,3,39.2,Billing,0,10,IVR,2,10,71.53,4,7.36,33.48,1.94,0.26,0.71,App to Web,23.26,2
93c5e39d-7f3a-4ee1-8aa6-03c6e01d5636,2025-09-11,CUST-919629,2,-58,3,18,Other,0,28,Web,1,7,84.54,2,0.13,14.06,12.12,0.32,0.76,None,28,2
6b873372-22b4-493f-8326-c6491342f774,2025-08-01,CUST-266122,4,86,1,64,Technical,-1,23,App,1,3,91.09,5,2.43,13.18,11.11,0.92,0.77,None,6.93,1
399ea3a3-22ef-4ff4-a800-3283d2fb2d0a,2026-05-25,CUST-315221,4,45,4,55.7,Billing,-1,7,Web,2,1,81.13,2,3.07,39.4,12,0.74,0.84,Web to App,19.6,3
36476bb1-b8c5-4987-81cc-ba35bab1abd1,2025-12-10,CUST-415696,1,9,2,68.9,Technical,-1,16,App,3,3,73.79,4,1.67,36.72,8.85,0.88,0.98,None,16.59,3
65bcae71-0c0a-4321-8318-98474f77243e,2025-10-22,CUST-971395,5,-99,4,21.7,Service,-1,18,Web,0,11,88.65,4,4.1,16.57,14.22,0.58,0.57,None,26.51,1
f33ccb14-a8cf-4e17-9f88-68024712e121,2026-03-25,CUST-570557,2,-11,2,70.2,Technical,0,15,App,2,3,68.22,1,2.17,20.76,6.27,0.64,0.6,None,18.95,1
9e7de53e-e286-4e34-bf54-e1d3e9dfd164,2026-07-01,CUST-758681,4,-36,5,24.6,Service,-1,20,Web,2,5,75.67,1,0.93,33.02,11.17,0.25,0.79,None,27.14,2
1245318d-d214-42ba-a2a3-11164ad620b3,2026-04-09,CUST-213101,4,51,0,20.2,None,1,22,Web,2,1,73.92,3,9.04,8.49,13.88,0.9,0.72,None,11.84,5
8aa7b0b4-d116-41b9-a46e-88c8469a60e8,2026-02-02,CUST-440004,4,-41,1,14.3,Other,-1,3,App,1,13,81.19,2,0.16,25.28,16.56,0.36,0.54,None,29.83,2
876b46f0-ac20-4169-a6ea-eb69214684fb,2026-06-16,CUST-367517,3,-7,3,32.2,Billing,-1,9,Web,3,1,75.61,5,7.8,7.6,13.86,0.55,0.52,None,26.45,2
a4930a44-0701-4b5e-ad8b-64b3e9fcd07d,2026-03-21,CUST-488488,2,-100,0,49.9,None,1,16,IVR,2,13,83.21,1,8.77,38.58,17.73,0.98,0.95,Web to App,28.56,4
0d5b2426-4bc3-455b-ab75-eba2da381f51,2026-05-27,CUST-645028,4,18,0,69.3,None,1,26,App,2,12,60.92,5,3.22,6.49,19.57,0.77,0.95,None,16.62,3
5c779dd0-4a3b-4129-aed2-577813e2ce52,2026-02-06,CUST-395309,3,-96,5,61.2,Other,-1,23,Web,1,12,82.79,3,9.31,10.47,5.98,0.99,0.95,None,6.64,2
41ca6de4-7c7e-428f-992a-79a99d181645,2025-11-05,CUST-192356,3,36,2,40.2,Service,0,18,App,0,6,64.82,4,2.19,26.34,15.81,0.59,0.92,Web to App,10.41,2
e0300fc0-15d5-4671-82fd-038b0a5a8b9f,2025-10-14,CUST-769099,1,52,5,31.2,Billing,-1,13,App,2,6,76.89,2,1.98,36.28,4.99,0.22,0.61,App to Web,28.09,2
25270432-9278-4208-9c90-cc56e0125f69,2026-07-02,CUST-995517,5,71,2,36.5,Technical,0,0,App,1,2,79.21,2,2.53,8.44,8.34,0.84,0.92,None,23.72,4
9976e695-4e59-4368-bfa6-d1067831acc0,2026-01-05,CUST-517268,4,-88,3,8.5,Service,0,23,App,1,5,61.34,5,4.2,33.82,16.16,0.5,0.52,Web to App,11.44,2
5d63bde4-ba68-4107-ac4a-d24a890a6ee9,2026-01-06,CUST-882704,1,-82,0,12.1,None,-1,27,IVR,1,2,70.61,1,7.38,28.26,4.17,0.39,0.75,None,10.61,3
13841061-866a-4bd6-af5d-62dc571189a1,2025-09-21,CUST-848076,4,-37,3,58,Billing,1,2,App,3,7,64.05,2,7.69,38.07,3,0.62,0.85,None,10.97,1
c63a3ff8-673b-42a2-bf81-1aaab339a857,2026-04-11,CUST-641492,1,33,5,58.4,Technical,1,0,App,1,8,67.66,4,0.22,36.54,6.69,0.37,0.61,None,15.36,2
7c276d57-af22-482a-b84d-8ac2e5c78aed,2025-09-28,CUST-489079,4,35,5,7.4,Other,1,29,IVR,0,1,68.69,4,1.31,9.29,19.49,0.97,0.66,None,10.15,3
1a739bc7-8b5f-45b3-921c-946269446250,2026-02-05,CUST-245081,1,-57,2,64.5,Technical,0,4,App,2,7,71.09,2,9.63,36.18,18.88,0.4,0.75,None,29.73,3
18cb0cdd-ff80-4eba-bb32-e39369e0bb19,2026-01-16,CUST-856476,2,13,4,61.6,Network,1,19,IVR,1,5,79.4,5,8.17,32.73,9.47,0.3,0.54,None,15.29,3
fe6d5209-95d9-4791-97cc-1a2ab13eaee5,2026-02-13,CUST-322669,5,-22,0,34.5,None,1,17,IVR,0,11,68.18,4,6.27,12.39,6.89,0.72,0.79,None,21.68,2
7fbc2cf3-d6ae-4128-85a0-9d55da6f020c,2025-09-25,CUST-657302,1,34,2,58.6,Technical,0,2,IVR,3,1,86.78,4,7.71,22.56,10.28,0.97,0.68,None,20.17,4
16cb0b07-4fc6-48a2-bd45-8a465493d161,2026-03-30,CUST-767561,2,89,1,42.2,Billing,-1,7,IVR,2,5,67.67,4,4.69,10.15,2.75,0.36,0.54,App to Web,5.51,4
bc59cad5-1390-421c-81d9-8ae7153a0890,2026-04-25,CUST-613554,1,-21,4,40.4,Billing,-1,16,App,3,1,70.35,5,4.88,39.18,8.55,0.38,0.97,None,13.65,3
a3833999-d0ac-4de6-a13c-3480853097e9,2026-04-06,CUST-461257,2,-65,5,51.4,Other,-1,27,App,1,6,89.45,2,2.45,14.45,17.6,0.59,0.85,None,5.59,5
c5d71507-5cf0-4fd2-b24a-e6f45304a4a1,2026-06-15,CUST-548883,2,-33,4,14.7,Other,1,21,IVR,3,8,64.7,4,5.5,8.88,5.84,0.17,0.7,None,19.06,4
0d36d956-1f3a-44fd-9698-d51cb15c2031,2025-07-31,CUST-942986,2,85,5,35.6,Service,0,30,App,1,11,91.45,5,9.25,24.31,6.42,0.73,0.93,None,21.01,4
a56902c5-a16e-4b18-83e4-7695a0bbf403,2026-02-18,CUST-843130,2,57,5,35.5,Service,-1,18,App,0,12,73.23,1,2.91,6.81,8.89,0.9,0.5,None,10.52,4
6880a570-44d9-4ecf-a80a-355180750d2e,2026-01-07,CUST-277355,3,-18,4,40.6,Network,1,29,IVR,3,3,91.01,2,4.57,26.22,18.08,0.28,0.62,None,10.99,4
62571081-bb64-403a-b79c-d4af56cb53b4,2025-09-26,CUST-289395,3,-51,0,38.5,None,-1,15,Web,2,8,66.34,3,4.29,21.63,18.31,0.76,0.68,None,27.38,4
7df5c7d4-bca2-4a29-bbda-e65c9950e979,2025-10-16,CUST-395345,2,3,4,14.1,Technical,-1,12,Web,3,5,60.03,4,2.13,25.44,13.74,0.28,0.56,None,27.31,5
0b961c86-8b18-4cc9-9602-ea217f3f2d25,2026-03-04,CUST-829211,4,88,0,52.3,None,0,28,App,0,8,81.98,3,5.33,8.93,9.98,0.21,0.64,App to Web,8.51,2
980fd0d8-3afc-4eed-9f8d-a653269c4a99,2026-02-18,CUST-264213,1,-85,1,55.6,Technical,0,25,App,3,12,86.34,5,5.47,24.85,16.29,0.19,0.7,None,18.03,3
68b01115-2a6c-46a9-9803-60fb4c74a46b,2026-02-14,CUST-428186,4,-50,2,39.3,Other,-1,12,App,2,10,90.36,3,7.59,34.72,6.58,0.18,0.99,None,22.21,2
7d4ac866-ec4b-47d3-9ef1-7fcbcdc8eda3,2025-09-15,CUST-390169,4,6,3,15.6,Technical,-1,12,Web,2,9,92.07,4,0.54,32.91,1.52,0.86,0.67,None,17.87,3
207b7875-f323-4e85-9d37-24d58de4d91b,2026-04-05,CUST-868235,1,46,1,7.1,Other,1,20,Web,2,10,84.63,1,4.71,24.86,12.52,0.95,0.65,None,21.82,3
ab03fb53-206a-4b8d-9101-cede366fff4c,2026-04-10,CUST-803443,5,-21,4,7.5,Service,1,18,Web,1,3,65.94,5,6.09,36.46,4.91,0.11,0.71,None,24.45,4
512bca52-db87-4bd2-bb4b-7eb5e94b6937,2026-02-15,CUST-103219,4,-34,4,36.8,Service,1,11,Web,3,7,76.82,5,1.68,18.72,12.85,0.53,0.97,None,19.96,4
9b048ad3-de75-4b51-be58-01cb06247dca,2026-03-27,CUST-715155,4,73,0,66.6,None,1,5,Web,1,9,61.2,2,3.68,16.51,13.35,0.11,0.61,None,9.13,4
b51c35cb-ea45-4b5f-be7a-1151eb52815d,2026-07-19,CUST-811468,4,-80,5,11.8,Network,1,26,Web,1,8,61.57,2,9.73,27.51,13.94,0.63,0.73,None,14.76,3
b1fd23bd-1eb3-426b-ae7a-29415995627c,2026-05-08,CUST-921388,2,-55,3,13.1,Network,0,11,App,2,2,68.51,2,0.44,13.31,18.69,0.43,0.59,None,24.34,5
37383aa5-9589-402e-858b-e14caf70c073,2026-07-19,CUST-678341,4,-36,2,40.3,Service,-1,1,Web,1,6,70.98,4,7.81,33.78,5.03,0.14,0.83,None,14.24,3
a0266fd0-c3ad-454b-945d-a14de2c255a3,2025-09-25,CUST-398266,3,78,0,52.4,None,0,15,Web,3,3,64.78,4,5.11,35.4,11.41,0.86,0.68,None,9.11,4
1c5816b8-0f11-45e2-835b-f32d5e206920,2025-11-25,CUST-825692,2,-20,5,12.1,Network,0,22,IVR,3,1,60.95,5,2.18,22.71,19.49,0.1,0.91,None,20.26,2
cd50d88f-a17d-49cf-b56e-0795a6705ba9,2026-04-16,CUST-994952,2,79,3,20.8,Other,-1,8,App,0,9,63.23,4,0.12,23.86,4.88,0.55,0.75,None,8.14,4
a8e44e44-4f04-4b89-9a1c-8b3782421979,2025-12-28,CUST-833043,1,-78,2,45.9,Billing,1,3,Web,0,5,82.34,1,9.94,23.87,9.43,0.96,0.64,None,20.23,5
e1105a58-e104-419d-a5be-4b18c2923401,2025-10-16,CUST-884201,4,-49,3,33.6,Service,-1,14,Web,1,11,74.01,4,0.67,31.14,19.77,0.8,0.54,None,8.53,4
9c07c108-55fd-411a-8a47-2b1076320b27,2025-09-22,CUST-537025,2,25,1,27.8,Other,-1,4,IVR,1,5,76.71,3,9.9,34.94,15.34,0.5,0.58,None,11.63,1
833e6186-9838-41b5-ad28-06a618d71bed,2025-09-17,CUST-246342,4,0,0,50.6,None,1,11,IVR,3,2,68.29,2,1.54,17.43,3.26,0.61,0.69,None,23.84,2
87b0c71a-6871-4516-93df-950445f36168,2026-02-24,CUST-690226,4,8,1,51.9,Billing,1,15,Web,2,6,86.69,4,8.23,14.58,8.97,0.69,0.58,None,17.17,2
7f109564-2e6a-410c-9cb5-5e5d1ec202dd,2026-01-15,CUST-754095,3,-82,2,48.9,Network,-1,17,Web,2,11,86.09,5,1.15,12.62,5.98,0.72,0.65,None,14.04,5
42060a04-bf03-4c39-b919-90a51f08306c,2026-05-06,CUST-906093,5,18,4,41.8,Billing,-1,11,Web,3,14,67.86,1,9.47,39.9,9.06,0.99,0.75,None,16.67,2
f030e9de-ce18-4585-877c-7e77a66b7cdb,2026-02-10,CUST-837773,4,39,4,9.5,Service,-1,23,IVR,0,0,94.83,1,4.79,25.23,2.51,0.92,0.71,Web to App,5.23,4
bcf5b05e-bf5a-4251-bc45-d04a4f6c326c,2026-07-11,CUST-715444,1,86,3,64,Billing,-1,7,App,3,14,90.09,3,5.66,10.78,7.3,0.66,0.76,None,24,3
0f86b9d4-da32-451f-bc70-3e7725298cf7,2026-07-22,CUST-456019,5,32,3,6.3,Technical,1,8,IVR,3,12,92.48,4,2.99,10.5,9.4,0.79,0.54,None,10.65,2
7205a8f3-2334-46bf-88a2-1d4b8d7cc36c,2026-01-27,CUST-283201,4,31,5,29,Technical,0,11,Web,0,7,82.98,3,4.93,16.08,7.61,0.85,0.61,None,10.05,2
cf8185e2-1cd7-485d-b832-ed41fcbda001,2026-04-27,CUST-761911,1,59,0,33.9,None,1,20,Web,2,0,73.36,4,1.55,24.28,7.45,0.31,0.86,None,13.76,3
b0db96d0-b574-4e0d-b09e-af87fb3c2a2a,2025-11-28,CUST-418422,1,-50,4,54.8,Service,0,2,App,2,11,88.26,3,3.51,13.55,6.6,0.44,0.84,None,29.09,2
b0b04707-aadd-431d-ba59-c604ff651d67,2025-10-18,CUST-377930,2,-54,3,2.1,Technical,-1,28,Web,1,4,81.26,2,5.76,31.05,4.25,0.45,0.68,None,17.89,4
88f8f0ee-5b5d-41c3-8d41-3b586f25c267,2026-01-09,CUST-100248,4,-49,2,53,Billing,0,5,IVR,1,11,61.62,1,9.74,6.02,12.85,0.53,0.57,None,21.01,1
e78df88d-ea34-41ad-ba97-7c899752c530,2026-01-26,CUST-385696,3,64,3,29.6,Other,-1,24,IVR,1,4,77.23,3,0.95,37.56,8.63,0.89,0.64,None,5.11,3
38b787b0-a79d-44e2-ad37-5cead0c55267,2026-03-28,CUST-998890,3,1,5,19.6,Technical,1,3,IVR,1,0,85.63,5,1.72,36.74,15.78,0.97,0.57,None,16.61,5
ba1e5809-e8da-4a02-a935-1034976874cc,2026-07-12,CUST-409901,1,-16,1,36.8,Billing,1,20,App,3,13,80.18,5,7.74,34.05,19.5,0.72,0.98,Web to App,20.5,4
39814d93-e15e-4b02-bc82-58322fa89468,2026-03-09,CUST-310473,5,-16,1,22.5,Service,0,29,IVR,0,14,69.1,2,8.86,21.97,15.59,0.27,0.99,None,27.54,4
0b4551e2-5fa0-4a1c-8c65-8c6c0c4bb308,2026-06-21,CUST-120844,2,79,2,39.8,Other,-1,22,IVR,3,1,82.82,5,7.85,14.37,13.08,0.47,0.55,None,27.72,4
98b3b1a1-56a6-4b42-9c17-2453f99541e7,2026-05-16,CUST-586844,4,80,4,9.4,Technical,1,26,Web,2,12,75.33,2,0.91,8.26,14.17,0.93,0.95,None,19.58,3
08199ba5-b568-4038-a49f-633c41a0ba28,2026-01-03,CUST-789114,2,92,5,67.8,Technical,0,21,Web,2,5,81.02,4,0.86,34.34,1.36,0.59,0.5,None,12.73,5
00858bb2-4abe-4db9-9106-e5fbc6b29184,2026-04-19,CUST-615690,5,39,0,44.4,None,1,24,IVR,3,3,88.43,2,5.78,29.29,12.52,0.81,0.68,Web to App,21.84,4
745cbd35-ee19-484c-9e62-d2f0a8fd1b71,2025-12-07,CUST-413295,4,-4,1,17.2,Network,0,24,Web,2,2,63.04,3,9.4,25.62,6.63,0.32,0.64,None,21.61,2
1a307e31-a353-4a40-a7ed-0d57e79c8c5a,2025-10-08,CUST-436747,3,-85,1,5.4,Network,1,19,App,1,1,86.19,1,5.48,22.68,13.87,0.7,0.74,None,17.58,2
994bba70-a2f8-448b-8f21-3dda268096d6,2026-06-03,CUST-624803,2,-95,3,4.4,Network,0,2,App,1,10,75.84,3,5.04,23.61,14.81,0.53,0.92,None,17.26,4
4d1a93b0-9d2f-46fb-b3f7-770a46b5ed22,2025-08-30,CUST-473772,3,-14,3,71.9,Other,1,29,IVR,1,12,77.15,2,1.08,30.4,3.21,0.18,0.91,None,19.23,2
eea5b19e-aa2d-4c51-9273-05a10dcd6baf,2026-03-28,CUST-746380,2,50,1,23.9,Technical,1,21,App,2,1,65.16,3,8.96,28.91,6.35,0.96,0.68,Web to App,15.54,2
6d06f180-fb92-4fdc-9d4c-d9c8b1c046b9,2025-09-02,CUST-451050,4,0,2,10.3,Service,-1,1,App,2,7,68.27,5,3.85,6.19,19.91,0.15,0.54,None,11.16,1
19577b87-9f7e-40ae-b6d1-37f50c07ba40,2026-07-11,CUST-195234,3,60,1,63.5,Billing,0,24,App,1,2,68.95,3,8.84,22.01,2.83,0.3,0.58,None,5.57,2
6aa232ba-32a9-4b34-9bfe-dcb99878b547,2026-07-13,CUST-769709,2,-4,2,30.9,Technical,0,22,Web,2,7,93.89,3,7.57,18.15,5.86,0.39,0.88,None,15.58,5
b9ed7900-3c7e-4703-9696-b37b67929827,2025-08-10,CUST-542559,2,-9,0,21.7,None,1,15,App,2,10,74.7,3,8.57,12.04,15.68,0.58,0.59,None,8.64,5
ef455f87-cf1d-46ca-8e2c-5ba4c1a73690,2026-02-17,CUST-383222,4,-18,0,52.1,None,0,14,IVR,0,6,92.36,3,2.44,36.01,16.52,0.77,0.58,None,16.95,4
827f2ae9-7d55-4477-83a5-fefab40ee72a,2025-11-07,CUST-124598,3,-60,0,20.9,None,-1,11,Web,0,3,65.4,2,3.74,13.94,10.05,0.26,0.98,None,18.56,2
318b3958-3803-4e7d-9e94-1b57d3fd8896,2026-06-20,CUST-206455,2,94,3,61.7,Technical,0,18,Web,1,12,93.37,5,1.29,30.74,18.06,0.97,0.78,None,24.73,1
26193020-a428-420b-b0b0-7740d14d5bfb,2025-10-28,CUST-281830,4,81,4,60,Network,-1,28,App,3,8,90.39,3,3.08,38.45,3.59,0.2,0.53,None,14.35,5
87e9bfb6-d8ed-4ee8-b2a6-709bde3f12c6,2026-07-05,CUST-299855,5,-21,0,25.8,None,-1,20,IVR,2,13,86.03,2,8.93,15.43,18.94,0.25,0.99,None,5.01,3
b75f7f7a-9fc5-4086-ad0f-c385e74ebb5d,2026-07-20,CUST-831159,4,-48,4,53.8,Other,1,20,App,1,2,60.58,2,4.15,27.76,16.06,0.3,0.8,None,7.91,4
1a5962ce-4a7f-47cc-892a-d58e6189ef9c,2025-10-22,CUST-286341,3,0,4,6.6,Service,1,19,App,0,1,74.29,2,4.17,10.28,2.98,0.5,0.58,None,27.87,3
bc9d6447-a997-4df1-b654-29801ca22d92,2025-09-13,CUST-855750,2,-17,4,28.1,Other,0,2,Web,0,1,88.97,1,3.08,11.69,9.28,0.71,0.96,None,9.2,1
3c491c5f-e0e6-40ee-9a66-e816af7c2b97,2025-11-07,CUST-821889,3,-68,3,24,Service,0,1,Web,0,3,73.76,3,4.52,29.8,5.06,0.22,0.62,None,20.06,5
