Record_ID,Date,Customer_ID,SIM_Swap_Frequency,Unusual_Call_Patterns_Flag,High_Roaming_Alert_Flag,Device_Blacklist_Check,Account_Hijack_Risk_Score,Multiple_SIM_Registration_Attempts,Identity_Verification_Passed,Call_Forwarding_to_Premium_Numbers,Shared_Device_Flag,Fraudulent_Payment_Attempts,Account_Takeover_Detection_Rate,SIM_Cloning_Incidents,KYC_Compliance_Rate,Suspicious_Device_Change_Frequency,Fraud_Investigation_Success_Rate,High_Risk_Transaction_Alerts,Roaming_Fraud_Detection_Rate,Multi_Account_Linkage_Risk_Score
6707e708-bc58-497d-b5d1-fe906ce095a4,2025-12-28,CUST-392804,2,No,No,Yes,0.9,1,Yes,No,No,3,81.07,1,91.5,1,81.8,No,0.67,0.68
8278cdaa-363c-4364-8a20-76a0193dd3c6,2026-03-02,CUST-391924,1,No,No,Yes,0.98,1,Yes,No,Yes,2,83.35,1,91.69,4,58.53,No,1.29,0.56
b93ab396-2535-43fb-bd8a-f272bfd81bed,2026-02-04,CUST-717436,2,No,No,Yes,0.54,0,Yes,No,No,1,94.02,1,96.66,2,72.73,No,1.84,0.15
a9cfb06f-9620-4012-bf23-46f9f2a5e0ea,2025-10-28,CUST-688688,2,No,No,Yes,0.47,0,Yes,No,No,1,93.1,0,98.71,2,55.32,No,1.47,0.62
6e4fc567-e15a-4552-9553-021e3e7b197d,2026-06-07,CUST-356740,2,No,No,Yes,0.1,1,Yes,No,No,0,97.16,1,93.46,5,60.58,No,1.32,0.14
480e61e1-9b81-4a74-8e25-19de08713f84,2025-10-14,CUST-473284,1,No,No,Yes,0.62,1,Yes,No,No,0,80.18,0,94.67,1,72.83,No,1,0.29
379e9e67-d703-4015-8cf5-a984f35dd66c,2026-07-09,CUST-622068,1,No,No,Yes,0.99,1,Yes,No,No,3,95.46,1,99.88,3,73.92,No,1.52,0.59
b5b01cf0-5177-483b-a8a9-4bace6d85582,2026-06-27,CUST-326894,0,No,No,Yes,0.58,1,Yes,No,No,0,90.77,1,92.72,1,54.4,No,1.74,0.27
5a6ece24-4b70-4253-98e6-f856bd7e0ca3,2025-07-26,CUST-815700,1,Yes,No,Yes,0.85,0,Yes,No,No,3,95.35,1,92.22,1,57.16,No,0.81,0.13
89d6e649-6bfa-4e65-a5ea-8ecc8cd4983c,2026-05-07,CUST-394807,0,No,No,Yes,0.37,1,Yes,No,No,2,96.05,1,90.81,2,66.86,No,0.57,0.33
35ed7c15-d5b2-4858-b51f-8bba025ac43a,2026-04-18,CUST-607825,1,No,No,Yes,0.55,1,Yes,No,No,1,97.41,0,93.24,3,66.16,No,1.5,0.25
4d34ba53-571f-4f05-b7e8-a04643d4559d,2026-01-30,CUST-493309,2,No,No,Yes,0.59,0,Yes,No,Yes,2,89.68,1,97.88,2,76.33,No,0.24,0.4
8427d9e2-f27c-49d6-997c-785ff4dc502a,2025-12-05,CUST-383614,2,No,No,Yes,0.8,2,Yes,No,No,0,94.29,0,91.82,2,59.64,No,1.73,0.55
e83946a8-8745-480d-95fe-31618e00230f,2026-03-21,CUST-731649,0,No,No,Yes,0.84,2,Yes,No,No,1,94.71,1,96.23,4,52.43,No,1.49,0.14
1f783e86-f3e1-44de-9af5-09596291c3dd,2026-07-09,CUST-938359,2,No,No,Yes,1,1,Yes,No,No,3,83.48,0,98.73,1,88.26,No,0.78,0.39
7955533f-8d1e-4162-b645-c686aa4a42c5,2026-03-07,CUST-979638,1,No,No,Yes,0.95,0,Yes,No,No,3,80.58,1,93.82,2,57.17,No,0.47,0.68
de8bafaf-d504-42a4-8c6c-c8b685d5db2d,2026-03-20,CUST-927024,2,No,No,Yes,0.18,1,Yes,No,No,2,95.77,0,99.6,5,57.39,No,0.64,0.22
d5a6fcf9-7953-4934-8373-f12f28b9a10d,2026-03-23,CUST-630548,1,No,No,Yes,0.7,1,Yes,No,Yes,2,95.76,0,95.54,4,79.95,No,0.34,0.53
341c5a23-acfb-42ab-be91-9b8467411c77,2026-07-15,CUST-710305,1,No,No,Yes,0.88,2,Yes,No,No,2,91.78,0,93.84,0,72.15,No,1.43,0.19
74209274-2cc1-4d9c-aa6d-47368206f9c9,2025-12-07,CUST-730150,1,No,No,Yes,0.55,1,Yes,Yes,No,3,95.27,0,94.24,5,85.98,No,1.43,0.19
e2deb0c1-84a8-4c33-8a9a-94b69022399c,2026-04-16,CUST-309367,0,No,No,Yes,0.53,1,Yes,No,No,1,97.29,0,95.85,4,76.84,No,1.66,0.16
5d39fbe5-291e-4bb2-ad0b-2346c87ac0a2,2026-02-08,CUST-788083,3,No,No,Yes,0.13,2,Yes,No,No,1,85.08,1,96.29,3,59.3,No,1.52,0.21
bb4b2b92-2f1d-4548-8d9c-91c843ac2e47,2025-10-04,CUST-916347,1,No,No,Yes,0.67,2,Yes,No,No,2,97.96,0,92.45,3,62.68,No,0.97,0.21
4a010d29-5773-4067-8b0f-16359b93c2d9,2025-10-14,CUST-408120,2,No,No,Yes,0.77,2,Yes,No,No,3,80.82,1,96.22,2,60.13,No,1.03,0.37
86b83c16-75a8-4e38-acc8-289b6bef8221,2026-01-22,CUST-662456,2,Yes,No,Yes,0.5,2,Yes,No,Yes,0,91.23,0,93.82,1,53.79,No,0.42,0.63
bbf41a1d-6f22-4045-87b0-12bc588aae37,2025-09-26,CUST-232374,2,No,No,Yes,0.67,0,Yes,No,No,2,82.52,0,98.32,2,52.38,No,1.43,0.66
96bae137-37fa-4325-b6a2-4eff2c0bc405,2026-07-14,CUST-481479,1,No,No,Yes,0.4,0,Yes,No,Yes,1,90.53,0,95.72,0,63.82,No,1.92,0.12
e9c25f64-04fd-4377-ae1b-9c059cd547b9,2025-08-15,CUST-683724,2,No,No,Yes,0.58,1,Yes,No,No,0,81.65,0,95.5,2,51.13,No,1.34,0.3
2d45103a-0286-46e4-8b57-d99e44e8cbcb,2025-09-28,CUST-152140,2,No,No,Yes,0.63,2,Yes,No,Yes,1,87.04,1,90.23,4,74.76,No,1.94,0.78
b96ae6a1-a567-46a7-9537-ee9c0f756c11,2025-10-25,CUST-531355,2,No,No,Yes,0.34,1,Yes,No,No,3,84.77,1,96.67,3,59.42,No,0.41,0.14
a466a695-65a3-4bd9-9ec0-b9332eb09394,2026-01-21,CUST-470638,3,No,No,Yes,0.88,0,Yes,No,No,2,86.17,1,98.55,0,56.18,No,1.74,0.31
2a5dc90c-7ed1-497f-8d10-781dc9741d58,2026-06-23,CUST-741035,3,No,No,Yes,0.37,1,Yes,No,Yes,3,87.46,0,90.91,3,85.64,No,0.73,0.29
2ec6afa9-6138-41ae-b5cb-e729c4837433,2026-02-02,CUST-507784,1,No,No,Yes,0.2,1,Yes,No,No,0,85.94,0,92.88,2,59.3,No,1.67,0.4
dcf2d5af-9ad2-43ea-822e-19aca7a56d22,2025-08-02,CUST-318077,1,No,No,Yes,0.21,2,Yes,No,No,3,80.28,0,94.22,5,55.71,No,0.68,0.3
dac00993-b7e3-4993-857d-625396d114f8,2026-06-01,CUST-214426,2,No,No,Yes,0.34,2,Yes,No,No,1,91.57,1,96.23,3,84.03,No,1.42,0.79
ce5bf22e-0f97-4bcb-926b-56fb4d194b06,2025-11-26,CUST-353375,0,No,No,Yes,0.37,1,Yes,No,No,1,84.81,1,94.63,5,86.7,No,1.22,0.49
f4ea6e97-9b60-47bd-abb2-c30c66ba7184,2026-01-09,CUST-652871,0,No,No,Yes,0.62,1,Yes,No,Yes,1,91.83,1,97.8,1,82.88,No,0.49,0.11
71e77e7c-7cf1-49a2-92f2-85493d4b08e7,2026-03-29,CUST-206528,0,No,No,Yes,0.24,2,Yes,No,No,0,81.44,0,97.26,4,85.14,No,1.73,0.42
b9ca9876-2663-41ab-98f3-1b611c4195a2,2025-12-08,CUST-559094,0,No,No,Yes,0.41,1,Yes,No,No,1,97.44,0,97.92,2,68.57,No,0.46,0.62
743d80cc-53b0-4fea-b1aa-35b6722d6a56,2025-08-06,CUST-928711,1,No,No,Yes,0.7,2,Yes,No,No,2,82.23,1,91.53,4,57.19,No,1.78,0.53
507951cc-bc2e-4906-b087-79cff40252f6,2026-06-21,CUST-326092,2,No,No,Yes,0.77,2,Yes,No,No,0,93.47,1,90.07,2,89.99,No,1.87,0.43
3bde5b12-08d0-406a-99e4-d35ca393085b,2025-12-18,CUST-311635,1,No,No,Yes,0.38,1,Yes,Yes,No,3,89.86,1,96.15,1,68.66,No,0.5,0.23
c8d47e36-2f19-4987-8158-06db56ca09db,2026-03-14,CUST-769301,1,No,No,Yes,0.98,1,Yes,No,No,1,92.66,0,94.15,4,88.11,No,0.75,0.64
049602f5-6de4-481b-a5c0-f6263e359150,2025-07-31,CUST-200673,2,No,No,Yes,0.37,1,Yes,No,No,0,85.93,0,97.86,2,59.84,No,1.72,0.79
4e6f645d-f9fb-4497-bd21-efee3c7567d6,2026-06-28,CUST-281323,3,No,Yes,Yes,0.75,2,Yes,No,No,1,90.27,1,91.13,2,87.07,No,1.04,0.36
29555708-7d79-49cf-b4fb-df91f8a067ee,2025-09-14,CUST-181915,1,No,No,Yes,0.34,1,Yes,Yes,No,2,83.84,0,93.55,1,89.92,No,0.32,0.11
a4a7ba23-7bde-4309-89a8-b58504e35549,2025-12-02,CUST-688654,2,No,No,Yes,0.83,0,Yes,No,No,2,83.33,0,92.1,2,75.39,No,0.21,0.47
85f6de58-de23-4b5b-926e-d22bf2705e6e,2025-08-21,CUST-212392,1,No,No,Yes,0.95,1,Yes,No,No,1,84.32,0,97.12,0,71.91,No,1.02,0.7
821e378c-07b3-4b3c-9b65-e4397c49eb74,2026-02-12,CUST-529562,1,No,No,Yes,0.14,2,Yes,No,No,0,83.32,0,99.84,1,82.89,No,1.04,0.57
1574dae3-f6a1-4305-be29-e18c9051c822,2026-05-28,CUST-504387,1,No,No,Yes,0.72,1,Yes,No,No,0,93.77,0,94.94,2,73.36,No,0.62,0.42
e239656e-7ff5-4f48-9044-f2c2a98558b3,2025-08-20,CUST-414964,2,No,No,Yes,0.75,0,No,No,No,1,96.29,0,97.76,4,65.12,No,1.61,0.55
c893c494-83b0-4273-947a-558134930375,2026-07-19,CUST-287521,1,No,No,Yes,0.67,2,Yes,No,No,1,86.99,1,93.76,2,68.18,No,1.83,0.29
34cef082-360f-480d-83bb-baa606403cf2,2026-06-18,CUST-916020,0,No,No,Yes,0.67,1,Yes,No,No,2,94.39,0,94.6,2,86.7,Yes,0.54,0.69
50008cee-2271-4264-ac33-27b928e4d845,2026-04-20,CUST-815959,0,No,No,Yes,0.74,2,Yes,No,No,0,93.68,1,98.54,4,79.95,No,1.89,0.54
0dd0cc10-cd49-46b4-ad17-fdc84abf4db6,2025-08-11,CUST-589882,2,Yes,No,Yes,0.98,2,Yes,No,No,2,98.61,1,95.85,3,59.46,No,0.69,0.77
e87a94b9-7f62-4757-937f-a9705b0564cb,2026-02-17,CUST-501044,2,No,No,Yes,0.19,1,Yes,No,No,1,91.08,1,90.24,3,85.67,No,1.09,0.18
0fea2001-dbff-45ea-a799-af4065c23c57,2026-07-24,CUST-423145,3,No,No,Yes,0.37,1,Yes,No,No,2,94,1,94.61,4,82.9,No,0.82,0.67
40155d8d-8895-4ef7-9f6c-d56988fc6fc7,2026-03-31,CUST-463101,2,No,No,Yes,0.29,0,Yes,No,Yes,2,80.74,1,93.62,3,67.92,No,1.19,0.29
c404883b-4f3e-47e0-b16c-b3fd65bf244b,2025-10-30,CUST-643087,0,No,No,Yes,0.57,1,Yes,No,No,2,87.68,0,99.3,4,71.35,No,1.95,0.52
6adf2465-dcde-4e58-bc1b-ed37c98c909f,2026-04-13,CUST-445766,2,No,No,Yes,0.37,0,Yes,No,No,0,85.03,0,95.83,3,69.15,Yes,1.43,0.39
37364660-1706-4f5b-ae8d-ead00e1873c6,2026-03-24,CUST-225020,3,No,No,Yes,0.2,2,Yes,No,No,2,92.81,0,91.42,3,80.54,No,0.12,0.46
b8ab1d88-905a-41d2-b1b7-f75c5cc6a417,2025-10-04,CUST-946540,0,No,No,Yes,0.7,1,Yes,No,No,2,85.34,0,98.49,3,52.73,No,0.92,0.52
aef3ab87-9b58-420f-9c15-51fa4a1c5cf5,2025-10-20,CUST-318642,2,No,No,Yes,0.72,0,Yes,No,No,2,96.57,1,95.07,3,52.98,No,0.29,0.68
56acd857-6201-4446-a72f-61a6b19a07f3,2026-06-03,CUST-745143,3,No,No,Yes,0.98,2,Yes,No,No,1,80.66,1,98.03,2,71.25,No,1.68,0.41
f22aef81-5377-43c1-9f6e-cbfd375f4ce2,2026-02-28,CUST-507076,1,No,No,Yes,0.26,2,Yes,No,Yes,1,95.75,1,98.56,5,57.36,No,0.19,0.67
7478564a-e77a-499c-aa1c-c26239bae4ce,2026-05-07,CUST-825154,1,No,No,Yes,0.75,2,Yes,No,No,2,95.11,1,99.23,5,76.44,No,1.69,0.67
99c9636a-47f0-497b-b052-802a5f60da4e,2025-09-05,CUST-905189,3,No,No,Yes,0.43,2,Yes,No,No,1,85.18,0,96.46,2,58.68,No,1.49,0.4
6708c6f1-0812-4fcc-8514-e7c927a15fc2,2026-01-07,CUST-736477,0,No,No,Yes,0.81,1,Yes,No,No,2,92.56,0,98,4,87.72,No,1.76,0.62
22648251-7127-4ab0-9992-ebb9650c8e55,2025-10-29,CUST-538405,3,Yes,No,Yes,0.86,2,Yes,No,No,3,85.32,1,99.97,2,58.93,No,1.39,0.24
b879ae84-1782-46da-a780-b5046e83888a,2026-03-31,CUST-103893,0,No,No,Yes,0.69,0,Yes,No,No,2,93.89,0,98.66,1,60.42,No,1.94,0.59
bc18b47a-4f1c-430b-bf54-3571979731d2,2026-04-27,CUST-281803,3,No,No,Yes,0.84,1,Yes,No,No,0,86.35,1,93.19,4,89.9,No,0.47,0.78
df92bdc4-836d-43bd-9b81-c608cbaa3c84,2025-10-01,CUST-837912,2,No,No,Yes,0.33,1,Yes,No,Yes,2,98.75,0,94.98,2,68.6,No,0.11,0.19
d20bf8b0-d685-4da1-abab-78703d8a8887,2025-10-10,CUST-169000,2,Yes,No,Yes,0.8,1,Yes,No,No,2,91.83,0,93.63,0,68.28,No,0.9,0.72
3692eb66-23f8-44e4-aa40-5140e7489ae2,2026-04-28,CUST-787661,2,No,No,Yes,0.2,1,Yes,No,No,3,98.14,1,91.4,2,84.41,No,1.99,0.16
61e35513-e382-4b4a-84ed-9bff5354ccea,2025-08-04,CUST-591717,1,No,No,Yes,0.62,1,Yes,No,No,2,93.59,0,97.82,4,51.95,No,1.06,0.28
89304344-38c1-4de1-8ec8-fbe57b941014,2025-12-05,CUST-181195,1,No,No,Yes,0.78,1,Yes,No,Yes,0,91.01,1,97.04,1,81.78,No,0.79,0.55
424f7d6d-858f-4046-9a26-8d900bdc4914,2026-06-08,CUST-203230,2,No,No,Yes,0.77,1,Yes,No,No,2,89.98,1,96.3,0,88.48,No,0.2,0.19
4b838dc7-f9ee-4b15-b035-dc5f004a4672,2026-05-19,CUST-492973,0,No,No,Yes,0.28,2,Yes,No,No,1,95.98,0,96.27,3,74.99,No,1.26,0.45
eed12515-ceaa-42d0-9d85-ccf2a60fd8c1,2026-03-05,CUST-658470,1,No,No,Yes,0.48,1,Yes,No,No,3,85.51,0,97.44,4,55.77,No,1.53,0.24
2d3b11c9-0f7c-40e5-ad28-78ddb127280f,2026-04-17,CUST-123166,3,No,No,Yes,0.62,1,Yes,No,No,1,82.78,0,99.41,0,62.07,No,1.5,0.68
bd0f049d-66e8-43c0-82b2-9477bf2ec533,2026-03-03,CUST-828479,3,No,No,Yes,0.37,1,Yes,No,Yes,2,83.89,1,91.77,1,57.63,No,0.83,0.44
92f35dde-526b-458f-8d77-fc0adeede187,2025-12-04,CUST-873246,1,No,No,Yes,0.5,2,Yes,No,No,2,88.06,1,98.71,2,66.9,No,0.32,0.2
51ae6f44-bcad-41c2-aec6-4f49881d27fd,2026-04-09,CUST-189705,2,Yes,No,Yes,0.79,0,Yes,No,No,1,95.66,1,99.13,4,81.23,No,1.64,0.49
9a57160c-e046-431d-ad06-fc7d7719593b,2025-10-28,CUST-970219,2,No,Yes,Yes,0.87,0,Yes,No,No,1,98.55,0,99.36,1,54.09,No,1.4,0.62
881209ee-62ee-4fe3-95a5-259648a00c05,2025-11-18,CUST-277190,2,No,No,Yes,0.48,0,Yes,No,No,3,94.16,0,94.39,4,66.55,No,1.98,0.76
06f0a5d0-3c20-4384-8767-5cc0e7af29a5,2025-12-14,CUST-917031,1,No,No,Yes,0.31,2,Yes,No,No,2,80.54,1,93.33,3,84.63,Yes,1.18,0.34
47f45c8a-ef1f-49cf-8c3c-9ed208e58e0b,2026-07-03,CUST-172851,1,No,No,Yes,0.84,0,Yes,No,No,0,92.29,0,94.2,1,85.55,No,0.52,0.34
4fb9069d-d5f2-4534-aff9-fadef8f778de,2026-05-02,CUST-777057,1,No,No,Yes,0.78,2,Yes,No,No,3,90.82,0,99.54,1,61.23,No,1.2,0.64
80394043-5609-4db4-83e9-619e72bd8150,2025-07-26,CUST-992695,2,Yes,No,Yes,0.16,1,Yes,No,No,0,91.9,1,93.88,4,55.22,No,0.46,0.39
fd979f54-f51e-4bae-b5b7-b25c6ee3c252,2026-05-04,CUST-857730,0,No,No,Yes,0.6,0,Yes,No,No,0,95.32,0,90.41,2,78.88,No,0.42,0.72
0726dd66-104e-442d-ab44-95064130627d,2025-12-02,CUST-727941,0,No,No,Yes,0.92,0,Yes,No,No,0,80.88,1,98.56,2,80.06,No,0.34,0.33
0f0829da-a7ff-45ea-8185-5cf498c2af43,2026-01-06,CUST-873564,2,No,No,Yes,0.56,2,Yes,No,No,3,92.87,0,92.84,0,52.28,No,1.3,0.54
8926e44c-a4dc-42e8-85fc-3057c1d05d1e,2026-06-14,CUST-492435,1,No,No,Yes,0.65,1,Yes,No,No,3,98.91,0,98.49,4,84.23,No,0.37,0.61
8cb3601b-18de-4552-8a11-b41d564c663a,2026-01-28,CUST-363178,1,No,No,Yes,0.2,1,Yes,No,Yes,0,86.31,1,95.25,1,62.86,No,1.29,0.67
4dee9392-29fc-4d32-a819-d3c24721fa55,2026-02-15,CUST-320257,2,No,No,Yes,0.44,1,Yes,No,No,0,80.9,1,95.51,3,78.66,No,0.27,0.57
8447f934-291b-4d24-9f79-074b222e2891,2026-06-27,CUST-644195,3,No,No,Yes,0.38,2,Yes,No,No,1,89.41,0,91.87,1,78.71,No,0.84,0.65
306011c3-6958-46b0-962b-a0b00612d308,2025-12-09,CUST-770023,0,No,No,Yes,0.84,2,Yes,No,No,2,82.49,1,95.04,2,84.58,No,1.16,0.4
b860e52f-d868-4a4d-943e-a80c656d0f5a,2025-09-23,CUST-762170,2,No,No,Yes,0.94,0,Yes,No,No,0,89.4,0,95.05,2,52.2,No,0.66,0.74
b0c5e997-2b82-4cd0-a0ff-f2df89740fc1,2025-07-25,CUST-796909,1,Yes,No,Yes,0.1,1,Yes,No,No,1,87.84,1,92.72,2,52.81,No,1.66,0.76
b655c0da-5bb3-4384-9d3d-e794cef29031,2026-02-18,CUST-742185,0,No,No,Yes,0.36,1,Yes,No,No,2,98.76,0,91.18,1,59.1,No,0.63,0.25
e56becc7-35db-420e-bce0-e3518e75195b,2025-10-04,CUST-903812,1,No,No,Yes,0.94,0,Yes,No,No,2,89.57,1,99.03,4,73.71,No,0.91,0.22
ed35ba9c-0cb1-4573-ad15-22428ea55599,2026-05-13,CUST-335753,0,No,No,Yes,0.91,0,Yes,No,No,3,97.02,1,99.55,3,70.68,No,1.46,0.47
6fee58b5-95da-408b-84d4-b6686560d605,2025-12-28,CUST-458826,2,No,No,Yes,0.16,2,Yes,No,No,3,95.1,0,96.95,4,75,No,1.85,0.32
f0194c60-7c04-4b81-9a14-93c85b113ead,2025-08-16,CUST-887288,3,No,No,Yes,0.94,1,Yes,No,No,3,94.15,1,91.2,4,77.54,No,1.83,0.1
fbd671d9-a298-4f83-a5f0-c83b67e63368,2025-09-15,CUST-212010,1,No,No,Yes,0.96,1,Yes,No,No,2,87.78,1,91.09,2,87.28,No,0.35,0.24
72cee649-4b74-413e-9d5d-89442ac115d3,2026-07-24,CUST-247535,0,No,No,Yes,0.55,2,Yes,No,No,3,84.41,0,92.3,1,75.68,No,1.2,0.8
d3dd4768-296a-42fa-8051-7c39e31032af,2025-11-29,CUST-583271,2,No,No,Yes,0.27,0,Yes,No,No,2,81.99,1,94.76,4,73.57,No,1.9,0.31
6564915f-1c26-4018-b45b-8f6ed5745671,2025-08-09,CUST-424180,2,No,No,Yes,0.19,1,Yes,No,No,1,96.91,1,99.55,3,51.81,No,1,0.1
3a3f9063-1413-46c2-a026-dd464963a0c4,2025-08-07,CUST-589285,0,No,No,Yes,0.76,1,Yes,No,No,0,90.73,0,99.94,3,68.41,No,1.55,0.19
d4494c75-1910-4ed9-b9fa-461d81642e3e,2026-05-29,CUST-276321,3,No,No,Yes,0.54,2,Yes,No,No,1,90.23,1,96.37,0,71.21,No,0.2,0.54
e2b749ee-3d11-426e-aaf5-08b10927cff3,2026-07-07,CUST-384701,3,No,No,Yes,0.84,0,Yes,No,Yes,3,81.63,1,93.04,4,66.54,No,1.66,0.35
64eed358-0014-47e2-b074-664ec4ad6d0c,2025-08-28,CUST-462162,2,No,No,Yes,0.71,0,Yes,No,No,1,93.2,0,98.09,4,66.01,No,1.01,0.23
450919ba-7f31-444d-ad85-44e9894f57ea,2026-03-24,CUST-331878,0,No,No,Yes,0.68,0,Yes,No,No,3,85.49,0,96.95,5,81.93,No,1.33,0.25
b69ce686-33f9-4cf5-9fd8-812a8cabe0c4,2026-03-09,CUST-981344,1,No,No,Yes,0.75,2,Yes,No,No,2,83.37,1,98.16,5,86,No,1.57,0.45
e7980f38-070a-4f76-bedd-d90f35b4c6f1,2026-05-03,CUST-720821,3,No,No,Yes,0.99,2,Yes,No,No,1,81.8,0,96.22,0,69.52,No,0.13,0.79
5999ab3b-51ad-4151-b2c7-ecba0830da34,2026-06-18,CUST-126214,0,No,No,Yes,0.75,2,Yes,No,No,1,92.78,1,95.17,4,61.82,No,1.46,0.43
d63e2e92-9b2a-4551-844e-9fea2f3b28c0,2025-10-06,CUST-592306,0,No,No,Yes,0.15,0,Yes,No,No,2,86.37,0,99.45,2,85.93,No,1.76,0.62
30636fca-ae61-4244-a4e4-c099f6caf892,2026-07-15,CUST-482932,3,No,No,Yes,0.69,1,Yes,No,No,2,83.89,0,97.45,1,78.51,Yes,0.16,0.33
fc4f0d3c-c810-4689-9fb7-c387e4561e14,2026-05-05,CUST-613299,2,No,No,Yes,1,2,Yes,No,No,1,83.96,1,95.29,3,87.15,No,1.36,0.24
9515ab42-be31-49c4-8028-c899469f68c5,2026-06-13,CUST-387750,2,No,No,Yes,0.44,0,Yes,No,No,0,81.27,0,92.5,0,63.01,No,0.31,0.65
b32cf01a-9bfc-4425-99cc-3be5fa012bae,2026-06-08,CUST-550185,0,No,No,Yes,0.83,0,Yes,No,No,2,92.64,0,90.47,3,64.57,No,1.78,0.69
815f1077-0824-49fb-8e35-60fe2411d7ce,2025-11-18,CUST-747459,1,No,No,Yes,0.34,1,Yes,No,No,0,83.65,1,98.93,1,74.33,No,1.53,0.45
7c1f98f1-f5d0-4f5b-ad93-d9ca2efb4467,2025-10-12,CUST-606396,2,No,No,Yes,0.3,1,Yes,No,No,1,81.98,0,95.31,4,62.88,No,0.72,0.18
4401ea3a-da38-41d9-8e18-83a8b0f47942,2026-02-27,CUST-402832,1,No,No,Yes,0.86,0,Yes,No,No,3,86.92,0,90.57,4,68.83,No,0.14,0.17
c013e6c8-9d04-42b8-a4a9-5cc261d77ed4,2026-06-24,CUST-344454,3,No,No,Yes,0.98,0,Yes,No,No,3,86.36,0,94.74,0,84.22,No,0.44,0.23
ab4c1690-a334-4c46-b4cb-23fafa4813c8,2026-06-21,CUST-671884,2,No,No,Yes,0.12,0,Yes,No,Yes,0,96,1,93.08,5,63.38,No,1.68,0.63
2a4a2910-dbc2-4a78-8a42-f90ac38ea4e5,2025-08-06,CUST-164382,1,No,No,Yes,0.17,0,Yes,No,No,2,80.88,0,98.69,1,66.51,No,1.4,0.76
