Record_ID,Date,Campaign_ID,Campaign_Type,Marketing_Channel,Click_Through_Rate_CTR,Conversion_Rate,Offer_Redemption_Rate,Opt_Out_Rate,Campaign_Segment,Campaign_Cost_per_Customer,Upsell_Success_Rate,Cross_Product_Adoption_Rate,Campaign_Engagement_Rate,Cost_per_Acquisition_CPA,Retention_Campaign_ROI,A_B_Testing_Conversion_Lift,Social_Media_Campaign_Effectiveness,Personalized_Offer_Acceptance_Rate,Campaign_Response_Time_Avg_Hrs,Customer_Segment_Response_Variance,Marketing_Channel_Cost_Efficiency
fd0f9c04-7aeb-4322-be5e-b9220ddc21b8,2026-01-15,CAMP-1197,Awareness,App Push,9.08,0.7,13.72,4.71,Geographic,4.49,5.2,6.89,9.24,56.01,197.89,1.59,1,36.54,34,0.2,0.99
81a58318-a7e0-4e0c-a820-3ebebc6abb62,2026-05-21,CAMP-6073,Awareness,Email,7.84,4.84,27.01,0.98,Demographic,1.65,14.52,7.84,22.54,51.08,57.68,2.71,0.51,42.79,6,0.19,0.61
20cb561d-3699-4220-a7a7-144950a0eeef,2026-03-17,CAMP-5536,Awareness,Social Media,3.01,2.06,12.81,2.89,Geographic,6.07,3.25,2.57,26.66,64.41,194.35,3.64,0.87,18.3,7,0.15,0.67
3ee41daf-171e-436b-85ab-2e5519335755,2026-07-21,CAMP-2706,Promotional,Social Media,9.92,3.92,7.01,2.62,Demographic,8.4,4.61,3.9,17.43,60.18,116.45,4.63,0.94,17.51,12,0.43,0.83
97f2a5fb-fae6-4c59-a749-b2395ae61043,2026-01-19,CAMP-2554,Awareness,Social Media,3.6,3.53,13.8,4.02,Geographic,8.92,3.43,4.68,11.77,92.86,151.05,2.94,0.52,11.01,1,0.13,0.64
0e8ab22b-a441-4267-98f4-661e2784cdd9,2026-02-17,CAMP-1984,Retention,Social Media,4,2,10.46,1.63,Demographic,9.96,2.3,4.9,27.35,36.25,252.21,3.71,0.7,46.17,3,0.13,0.78
1c69fd66-369b-4b2e-bd74-6b4da7bd2745,2025-10-21,CAMP-8271,Upsell,Website Banner,5.37,4.83,28.84,3.75,Behavioral,7.83,7.42,7.77,26.33,54.61,131.59,2.69,0.6,35.29,26,0.25,0.63
09cce7d5-be2d-40e2-b08f-20af4b5204f5,2026-03-30,CAMP-1113,Promotional,App Push,1.77,2.15,23.2,2.88,Demographic,2,8.68,7.59,11.68,91.55,101.18,4.61,0.53,44.97,35,0.39,0.79
6e9d9a6b-aed1-40f3-b3e5-140aefb80c55,2026-04-17,CAMP-3077,Retention,Website Banner,4.4,2.11,26.34,2.39,Geographic,5.53,10.36,3.22,27.15,37.87,112.52,-0.26,0.92,39.64,42,0.43,0.84
0525f95e-0ddd-4158-9098-9d7fb9354a3f,2026-07-17,CAMP-9833,Awareness,Email,5.98,2.13,28.78,1.29,Demographic,6.07,2.37,1.01,21.72,96.97,88.92,5.13,0.61,45.35,25,0.32,0.8
0b2fb78f-af1d-4f7f-a7c7-4f249887143b,2025-08-29,CAMP-2817,Upsell,App Push,3.06,1.69,18.72,4.91,Geographic,9.89,13.35,1.14,6.24,21.38,95.11,5.61,0.71,33.13,10,0.35,0.61
ab3dc3f6-21ec-4b32-87a0-190a188e6131,2026-02-26,CAMP-6811,Promotional,Website Banner,4.18,0.71,11.64,4.49,Geographic,0.91,2.76,5.81,24.82,22.75,102.65,-1.15,0.65,12.18,3,0.4,0.7
4a08da95-5071-4da8-8f31-201ac22cbc7b,2026-01-26,CAMP-3540,Retention,Email,7.26,3.42,9.41,2.42,Geographic,8.21,5.97,2.19,12.19,42.99,90.22,0.35,0.81,13.56,38,0.11,0.96
18d5f991-3ff4-4651-ad4a-092771cdbb2e,2025-08-05,CAMP-4932,Retention,Website Banner,7.9,0.64,19.65,1.03,Demographic,3.9,4.32,3.07,22.18,49.09,225.29,9.86,0.86,46.19,37,0.3,0.67
f23bc547-3339-4fe0-8730-015693c2b9c5,2026-06-12,CAMP-3564,Promotional,SMS,7.8,3.36,27.04,3.73,Geographic,5.87,14.42,4.39,15.89,71.57,77.91,8.21,0.75,15.14,28,0.38,0.61
90c51186-6ac0-467f-b2a1-2a9ada7cbe55,2025-10-17,CAMP-7003,Promotional,Email,1.13,1.1,9.27,1.93,Demographic,7.15,10.76,1.94,10.57,59.74,164.24,9.54,0.58,30.43,33,0.19,0.99
bf5bf6aa-a4d4-45da-8fc8-1dbba448d91a,2026-02-19,CAMP-6668,Awareness,SMS,4.95,1.92,28.33,4.76,Geographic,1.34,7.57,3.49,16.05,49.51,262.41,5.81,0.68,46.95,20,0.45,0.89
ea1a65c8-0bcf-46b5-8b09-ac342803e29c,2025-12-26,CAMP-1839,Retention,Social Media,6.97,1.92,7.45,1.05,Behavioral,9.39,6.53,4.7,7.17,60.94,216.03,9.6,0.59,21.62,42,0.38,0.62
2b6ee096-2d58-4c44-b1e3-720d44ece5a5,2026-05-21,CAMP-3641,Upsell,Email,7.92,4.74,13.22,2.99,Demographic,9.28,3.03,2.1,11.32,29.07,246.5,-0.99,0.85,25.04,46,0.33,0.74
b4f04332-921d-4cc2-b770-f229509481d4,2026-02-07,CAMP-3302,Retention,Website Banner,2.26,3.32,27.33,1.57,Behavioral,6.68,2.39,3.12,14.29,52.67,89.62,-0.34,0.76,10.15,19,0.34,0.69
c3c1023d-a27d-440b-8fbe-3a61f4afa69c,2025-11-09,CAMP-4139,Upsell,Email,9.53,4.24,24.55,3.18,Demographic,3.47,6.9,6.1,14.15,91.55,277.63,5.06,0.82,17.57,32,0.24,0.97
48e82f5f-c0fc-4b83-919d-c65e9a3e7f5b,2026-06-05,CAMP-3277,Retention,Email,3.53,0.57,11.42,2.33,Demographic,4.15,8.56,1.67,11.8,70.07,294.1,1.83,0.74,14,31,0.42,0.65
3f860474-3be8-4148-81fd-a8cc915d5a4a,2025-12-02,CAMP-6030,Upsell,App Push,8.64,3.55,28.5,4.93,Demographic,8.19,7.38,4.04,11.23,95.28,263.05,7.03,0.51,48.79,33,0.41,0.74
595dbf11-9251-4173-9b3a-f64cbef40fff,2025-11-22,CAMP-9294,Promotional,Social Media,3.04,1.23,9.67,3.54,Demographic,6.89,2.96,6.94,15.17,69.51,238.56,6.12,1,39.42,37,0.2,0.99
e76121d4-56c1-43ce-acde-91f03d5a1df0,2025-12-03,CAMP-2767,Awareness,SMS,3.26,4.93,22.11,1.35,Behavioral,5.07,5.22,5.26,23.71,17.64,241.65,6.85,0.56,33.48,45,0.32,0.98
78a773a2-7cd2-47c3-a8f6-ce276a191aed,2025-12-29,CAMP-4822,Promotional,Email,3.55,4.41,28.37,1.09,Demographic,2.69,5.25,1.98,13.76,94.83,75.97,8.54,0.87,11.94,5,0.12,0.93
2af4c2ac-24da-4b9b-bde3-7ab7c484e9ac,2026-01-05,CAMP-3864,Promotional,Website Banner,3.3,0.86,13.77,0.35,Demographic,5.18,11.75,9.84,29.95,46.92,266.85,3.9,0.93,29.85,33,0.43,0.93
fd69426c-db14-41e2-b60f-d0b8dce46946,2026-03-29,CAMP-2552,Awareness,SMS,3.11,4.26,16.99,1.85,Behavioral,9.32,6.38,3.81,23.23,62,179.14,3.19,0.66,32.1,47,0.47,0.87
58b33804-7e23-49de-a915-a91924d84921,2026-05-05,CAMP-4392,Retention,App Push,9.76,4.62,7.76,3.19,Geographic,1.23,3.51,1.9,20.4,43.74,260.78,4.32,0.98,15.44,35,0.49,0.88
8cb6fbbb-56e0-4f0e-9e2c-1e99ed030330,2025-12-20,CAMP-4600,Promotional,Website Banner,6.57,2.53,8.02,4.26,Behavioral,9.63,7.4,6.17,26.22,92.36,236.27,7.39,0.55,14.39,2,0.24,0.75
c5b8cc3f-6c86-4043-b3bd-9acb3ab7b2da,2026-04-26,CAMP-8039,Promotional,SMS,9.85,3.47,10.58,0.81,Behavioral,2.19,10.39,4.1,20.9,38.66,178.92,1.34,0.89,27.14,32,0.31,0.85
91dab7a4-ae9a-4188-8ec3-55975be810a5,2025-12-24,CAMP-9661,Upsell,Email,8.33,4.13,5.54,4.82,Behavioral,1.48,13.68,5.4,19.46,11.07,222.09,7.45,0.73,29.75,28,0.35,0.73
8bc93314-e035-40eb-b33b-980635fdb21f,2026-06-26,CAMP-7711,Awareness,Social Media,2.26,4.69,27.03,1.06,Behavioral,3.48,8.31,8.88,20.75,60.49,205.71,6.3,0.93,37.14,3,0.35,0.91
1c4b4b72-baaf-4e37-b8cb-b2e37a614e49,2025-12-30,CAMP-2027,Awareness,Email,7.66,1.8,15.37,0.97,Behavioral,4.29,12.07,1.65,24.15,69.33,83.98,2.03,0.55,32.69,46,0.27,0.83
4dbd8113-7300-4983-96df-95220cb3c2ec,2025-09-30,CAMP-7202,Promotional,Social Media,4.99,0.95,10.4,3.58,Behavioral,9.81,1.64,4.6,8.97,57.46,127.61,0.02,0.79,43.36,31,0.34,0.78
516bf5c4-207b-4892-97c2-10fefe8579d2,2025-11-19,CAMP-4415,Awareness,Social Media,9.4,0.84,12.64,3.44,Behavioral,5.27,13.52,4.23,21.52,34.06,232.38,5.95,0.71,31.36,30,0.2,0.6
0dc0c15c-fb8b-45cd-b358-1020498b7744,2026-05-15,CAMP-1826,Retention,Social Media,4.03,1.51,10.45,3.89,Geographic,7.92,9.55,1.72,18.44,38.79,196.7,9.13,0.73,50,27,0.23,0.75
8a2ed19d-d5df-4713-9a87-e641b4558fec,2026-06-27,CAMP-2264,Retention,SMS,2.14,1.39,24.74,3.81,Behavioral,7.68,5.69,3.69,15.29,35.29,209.44,8.87,0.54,28.54,9,0.4,1
7de8c146-e3ed-4d95-b50e-715642095372,2026-04-28,CAMP-3015,Retention,App Push,5.43,2.18,26.57,1.19,Geographic,4.49,7.63,8.22,20.71,32.21,64.12,1.3,0.91,31.25,23,0.33,0.87
64d8e4a3-0f49-4bb9-91c4-7737c90fbcb4,2026-03-08,CAMP-2671,Awareness,Email,1.99,4.34,6.36,0.47,Demographic,0.67,2.4,7.86,16.89,35.61,73.59,-1.92,0.87,39.59,1,0.16,0.88
a9f51745-70ee-477e-9272-dca52615b244,2026-07-03,CAMP-3113,Upsell,SMS,3.83,2.19,8.27,2.86,Demographic,5.63,6.71,5.57,20.83,54.11,278.29,9.54,0.5,30.68,27,0.4,0.67
d10af3c1-1e34-4cd1-9f43-f66cc2980c04,2026-07-16,CAMP-1382,Upsell,Website Banner,1.77,2.87,27.68,1.64,Geographic,2.4,11.2,2.18,13,37.93,169.83,9.42,0.94,36.37,35,0.37,0.74
7435cd70-46ea-4e99-b91e-e80b40ffb104,2026-06-01,CAMP-6025,Retention,App Push,5.11,0.65,13.57,2.48,Demographic,4.23,14.53,7.47,24.1,76.17,162.26,-1.42,1,35.4,4,0.46,0.67
5eb7fd63-35df-4d0d-99b5-bb1977a5c630,2026-02-14,CAMP-9139,Awareness,Social Media,1.44,3.17,10.98,1.24,Behavioral,5.53,2.97,9.83,11.86,11.42,142.06,8.19,0.69,30.33,17,0.24,0.83
9d8698df-9e6b-4759-a260-60cfa075012a,2025-09-16,CAMP-4443,Promotional,App Push,7.1,2.43,13.35,4.44,Demographic,3.27,1.19,7.1,10.02,84.55,189.38,1.17,0.59,38.85,8,0.18,0.63
1282a02a-6c41-47c7-b818-5c8638a56cdc,2026-04-14,CAMP-2840,Promotional,Email,9.13,2.87,20.68,2.64,Demographic,7.76,14.11,3.24,19.34,86.4,197.66,-1.97,0.69,49.14,44,0.49,0.81
06103268-0076-4b3d-9b87-622bc20cf30c,2025-07-27,CAMP-8503,Upsell,Website Banner,5.94,2.52,5.54,3.67,Geographic,6.47,12.1,2.01,6.85,17.74,129.16,1.77,0.56,17.29,40,0.5,0.7
6be525e4-7d41-49ea-a7f3-1ef0310fc5b4,2025-10-31,CAMP-3931,Retention,App Push,7.23,3.54,9.42,0.44,Geographic,7.71,5.66,2.29,27.98,12.93,203.35,7.72,0.87,15.72,8,0.44,0.94
16613ba5-4165-4572-8068-edc470fff9b7,2026-05-06,CAMP-4609,Awareness,Email,7.22,1.08,16.64,3.63,Geographic,2.53,11.65,8.46,17.21,68.01,127.96,9.34,0.84,29.51,6,0.46,0.93
fd059cd9-8504-4750-aca0-1110595f0caf,2025-08-22,CAMP-4366,Awareness,Website Banner,7.07,0.64,29.27,0.35,Behavioral,1.41,3.07,7.63,9.54,59.87,133.37,3.14,0.72,38.14,8,0.13,0.66
71638a24-6b05-4b6b-a936-b56bd9bf397a,2026-03-24,CAMP-7410,Retention,SMS,2.86,2.91,22.51,3.88,Geographic,8.36,12.21,1.75,25.52,18.96,224.23,5.64,0.62,10.12,11,0.21,0.91
914e45fe-4eae-4163-aa5b-091bce0b3779,2025-12-11,CAMP-2410,Upsell,SMS,7.05,4.38,27.21,0.59,Behavioral,4.99,2.2,1.92,10.63,63.83,86.1,0.95,0.63,17.51,46,0.32,0.93
145d1dce-b450-46e3-97d9-1067b40b828f,2025-10-18,CAMP-8341,Upsell,Social Media,5.42,2.6,25.94,3.1,Behavioral,7.15,3.25,4.01,16.61,48.71,293.78,0.09,0.93,38.32,13,0.16,0.88
90644b2c-c1bf-4f74-a505-e07cffe6acfa,2026-05-04,CAMP-4660,Promotional,App Push,2.48,3.44,12.13,1.05,Demographic,7.39,2.9,4.26,11.63,12.79,151.83,8.35,0.75,21.18,39,0.32,0.87
a40a2062-2371-45c5-bc1a-3940496b08f4,2026-06-05,CAMP-4332,Retention,SMS,3.3,2.35,5.45,1.05,Behavioral,5.97,10.65,4.32,10.2,18.31,109,8.44,0.97,20.15,13,0.4,0.85
f22da4d5-358d-4dbc-91bd-135332dc8e9a,2025-11-20,CAMP-4663,Promotional,App Push,4.13,3.81,28.29,4.47,Behavioral,1.39,10.76,2.35,26.03,21.76,188.21,2.41,0.51,15.33,37,0.19,0.68
3b2d9d64-d267-44c1-9f9b-54987ef77797,2026-05-10,CAMP-5779,Awareness,Website Banner,2.54,4.27,5.58,3.35,Behavioral,8.88,13.54,7.7,22.33,34.67,238.37,5.3,0.86,28.55,18,0.37,0.67
d94e3172-5608-4902-a8f7-6c0b6dadd3a5,2026-03-28,CAMP-8736,Awareness,Email,9.95,4.61,18.65,1.08,Demographic,1.88,1.56,3.32,9.95,34.32,283.37,2.13,0.74,16.88,17,0.34,0.64
14e818f2-453b-46ca-a692-4f97623f68d0,2025-10-14,CAMP-8447,Upsell,Website Banner,1.39,2.05,9.6,3.17,Behavioral,9,13.89,2.39,7.33,71.62,227.69,4.25,0.81,48.74,34,0.33,0.67
fbed6f21-da57-49dd-a98d-83eb479ef1ab,2026-01-08,CAMP-1372,Retention,SMS,3.2,1.57,22.91,3.44,Behavioral,5.89,1.75,3.59,12.03,12.49,230.7,5.3,0.7,43.19,22,0.32,0.86
e330d6f6-6cae-42f4-b6a9-f0bc7435ca3e,2026-07-22,CAMP-2496,Upsell,Email,4.76,2.45,5.94,0.29,Geographic,3.72,9.76,5.59,6.37,30.69,53.55,2.02,0.63,19.12,12,0.31,0.72
cbd95596-7c08-43a0-bf4f-8f9ae48f8f46,2026-07-10,CAMP-4976,Awareness,SMS,4.96,1.04,29.33,4.3,Behavioral,2.73,3.08,3.43,19.73,92.62,63.35,8.13,0.99,49.6,9,0.48,0.81
6371042a-176e-4007-b32b-f9d506838117,2026-01-04,CAMP-1067,Upsell,Email,6.15,0.78,29.82,1.49,Demographic,0.95,14.02,5.57,24.73,34.72,139.13,1.5,0.92,26.78,33,0.11,0.78
b6429b62-6802-482a-9bec-440f39886cda,2025-08-04,CAMP-1036,Upsell,App Push,7.52,3.84,23.75,4.3,Demographic,6.68,14.77,1.62,20.04,50.09,149.37,9.57,0.58,42.31,29,0.4,0.84
78457f96-e403-4a8e-8c1f-0dc62761f66c,2026-01-15,CAMP-7228,Retention,Email,8.76,1.01,25.85,3.03,Demographic,9.96,2.16,5.86,20.22,84.33,259.06,3.91,0.82,30.42,20,0.25,0.6
8787ca5c-219a-42ab-a3d6-7e563f308dbb,2025-11-22,CAMP-5564,Awareness,Email,6.87,4.16,18.72,2.3,Geographic,8.38,14.03,4.96,21.26,16.19,220.62,4.12,0.7,48.66,46,0.37,0.97
41aad9b1-b67a-4ea6-93db-a0a9528e842e,2025-11-03,CAMP-3068,Awareness,Social Media,2.16,1.93,10.48,3.68,Behavioral,6.13,4.88,3,22.28,78.02,273.36,6.62,0.89,20.59,3,0.21,0.72
703bc3d2-579e-44a9-94ab-09d74f154c88,2026-03-05,CAMP-3487,Promotional,App Push,3.78,2.96,7.25,4.8,Demographic,1.67,4.75,9.86,27.06,81.35,285.18,9.4,0.78,26.4,3,0.15,0.93
b308ebfc-5f48-4717-bce5-4be7a9c0dee9,2026-05-18,CAMP-2575,Retention,App Push,4.56,3,15.97,1.71,Demographic,3.05,7.9,9.18,18.03,77.47,53.43,1.49,0.84,40.59,17,0.21,1
24bfb1eb-8704-4fde-908b-a4a2389efc13,2025-09-22,CAMP-7697,Promotional,Website Banner,2.37,1.57,12.91,0.41,Behavioral,8.41,14.38,8.91,28.55,47.88,197.47,9.58,0.51,23.64,26,0.27,0.97
b9c1390d-7c01-49de-a976-f7c453ebd9de,2026-04-22,CAMP-8392,Promotional,Email,4.89,3.77,10.18,2.95,Geographic,4.6,6.64,1.63,19.64,95.74,211.32,3.19,0.75,15.27,2,0.15,0.96
442a2be8-8e94-4e21-beca-c153ff0500da,2026-01-14,CAMP-1759,Awareness,App Push,6.33,4.09,12.64,3.37,Behavioral,2.69,4.37,9.97,19.34,58.67,130.44,-0.01,0.62,23.22,35,0.34,0.9
227edbb8-414e-4ac8-8b37-3d8888afed52,2025-11-11,CAMP-7996,Awareness,SMS,9.93,3.05,19.96,0.34,Geographic,3.9,12.96,9.56,15.6,61.08,252.98,6.07,0.53,19.03,23,0.21,0.64
3ec4758a-602a-4768-8d89-1b6abeeb0fe2,2026-01-03,CAMP-2790,Awareness,Email,2.94,2.27,18.04,0.88,Geographic,6.73,4.49,3.32,21.64,96.45,175.89,8.79,0.91,37.87,21,0.46,0.62
0d298c2c-c502-4958-8cfe-28be628c6e01,2026-02-16,CAMP-7029,Awareness,Website Banner,5.99,2.21,11.71,3.62,Geographic,2.89,8.32,2.95,7.85,12.99,61.23,7.6,0.82,23.7,8,0.37,0.94
a54f21b8-3745-4e7a-bb8b-407f8121dea1,2026-02-19,CAMP-9091,Retention,Email,1.36,2.06,15.53,1.63,Behavioral,0.68,5.69,3.64,19.59,86.1,183.02,7.84,0.5,28.1,9,0.2,0.92
f93882d5-886d-420f-8823-da39babecbfe,2025-07-31,CAMP-1075,Promotional,Social Media,7.2,4.24,14.79,1.44,Behavioral,1.27,10.22,4.51,24.42,67.82,230.03,6.08,0.62,12.08,8,0.38,0.69
cf271b10-449a-4669-be40-6a2758481ee7,2026-03-08,CAMP-9341,Awareness,Social Media,5.74,2.01,21.63,1.8,Demographic,4.57,7.77,5.7,8.23,91.4,272.87,4.89,0.93,31.31,1,0.15,0.62
90bec16f-b4e4-4e37-afdf-4a51e3eba91f,2025-10-28,CAMP-4760,Upsell,Website Banner,2.13,1.58,24.27,4.3,Geographic,1.4,5.79,9.38,18.93,51.2,125.27,9.88,0.85,45.68,4,0.27,0.87
cdefcfbd-2874-423a-9d83-6b4e848be745,2025-09-20,CAMP-5890,Awareness,Website Banner,9.22,3.79,17.45,3.16,Geographic,5.14,14.53,5.42,22.23,36.97,226.96,0.96,0.89,30.38,35,0.4,0.81
25892970-7823-41fc-843a-458ff6f6f6ec,2025-08-07,CAMP-3541,Promotional,Social Media,2.62,3.1,7.75,4.99,Demographic,1.67,9.88,4.38,26.32,21.36,207.35,0.59,0.89,40.38,13,0.29,0.89
336e9117-99e3-4031-85b1-b754757c08fe,2025-11-03,CAMP-3277,Upsell,Website Banner,2.26,1.37,7.42,2.59,Demographic,1.54,10.38,2.14,14.85,90.87,111.83,9.65,0.59,15.34,8,0.41,0.6
9fd878cd-5d01-456b-bbb8-a08e70f588b3,2026-02-12,CAMP-1369,Upsell,Website Banner,5.69,1.01,19.21,1.72,Behavioral,6.96,5.01,8.46,29.39,85.41,102.3,9.74,0.59,16.16,26,0.41,0.68
18096067-edcf-41c6-8052-2ce15325dd34,2025-11-07,CAMP-3732,Awareness,Social Media,9.18,4.9,9.54,3.41,Behavioral,7.6,9.32,2.59,20.68,50.69,254.59,-0.29,0.59,10.74,7,0.43,0.9
b9ff1228-9711-4c33-8805-08c0754fa75b,2025-12-06,CAMP-3479,Awareness,App Push,3.67,4.92,11.96,2.52,Behavioral,6.3,12.91,1.76,18.15,25.65,229.79,7.7,0.66,46.55,33,0.12,0.87
24c1565e-171c-4d3b-8516-d415555ca688,2025-10-13,CAMP-8435,Awareness,App Push,1.05,2.78,18.32,1.5,Behavioral,9.54,5.36,8.9,24.72,87.77,187.88,-1.54,0.64,34.74,11,0.4,0.85
4419e7d4-082e-4c18-b3af-bfb29cb9f052,2026-07-04,CAMP-8502,Retention,Email,1.23,3.8,14.91,0.73,Geographic,7.62,4.16,7.48,22.19,55.31,149.68,7.22,0.64,41.61,10,0.2,0.89
a0304404-9549-462c-9d82-4f4a2a02f6db,2025-09-03,CAMP-8187,Awareness,Social Media,9.98,4.88,5.83,1.31,Demographic,9.15,1.82,6.69,7.38,63.47,273.75,1.65,0.98,22,29,0.19,0.96
ff4985e7-95f8-4189-bbae-478512ab6efb,2026-04-19,CAMP-5371,Upsell,SMS,4.54,0.76,27.77,2.74,Behavioral,6.94,7.9,9.67,22.81,49.42,93.33,4.72,0.6,28.26,22,0.35,0.8
0cb57142-e291-493d-aaa5-6d9708fac7f7,2026-03-12,CAMP-4686,Upsell,Website Banner,9.87,2.19,14.8,3.7,Behavioral,2.46,5.77,1.45,21.17,92.12,253.56,4.4,0.74,15.08,17,0.3,0.81
8c2014c8-c21d-469f-bc2a-3118dc26387f,2026-07-09,CAMP-5948,Awareness,SMS,8.44,1.37,14.93,1.21,Behavioral,7.39,12.68,5.35,8.38,47.91,134.87,9.55,0.63,33.6,43,0.36,0.95
b20e9ce2-9dbe-4fd7-96b6-6bf60e69809c,2026-07-17,CAMP-6068,Promotional,App Push,9.02,1.21,25.62,3.49,Geographic,1.56,13.84,2.58,5.91,64.9,200.96,-1.04,0.91,22.22,26,0.32,0.94
f186515b-b22b-4707-ad5f-0b04eb9cb370,2026-02-22,CAMP-6975,Upsell,App Push,1.48,3.05,17.93,1.79,Geographic,1.47,3.33,4.84,11.94,91.06,60.16,7.82,0.67,47.22,11,0.12,0.91
74f8385e-29c7-4d59-9df6-ef30aa85383c,2025-11-24,CAMP-2210,Promotional,SMS,4.58,1.74,18.51,1.17,Behavioral,3,5.63,6.67,9.32,95.16,158.2,0.47,0.55,43.74,29,0.35,0.64
abcbf26d-14d1-407b-85b3-968e0bf4511a,2025-11-19,CAMP-7951,Promotional,Website Banner,2.77,0.74,8.36,3.92,Geographic,4.15,7.52,7.63,11.13,25.49,277.03,8.78,0.67,30.33,30,0.17,0.91
50ad662c-2b15-4fbd-939a-28964f6f41e5,2026-04-18,CAMP-1223,Promotional,SMS,9.97,3.64,11.92,2.33,Geographic,0.84,7.86,7.77,7.76,13.68,273.91,6.7,0.71,22.42,20,0.2,0.71
c5b3c6c5-83f6-4cac-8cd8-b9fe96b6737f,2025-10-08,CAMP-5728,Upsell,App Push,1.88,1.02,8.66,1.55,Demographic,7.5,3.07,7.67,26.32,43.75,92.61,4.47,0.68,14.06,44,0.48,0.92
fc9dc9a9-3bd1-4a39-bdc5-50e3f3bd270e,2025-11-29,CAMP-1995,Awareness,Email,3.72,2.78,9.62,0.88,Geographic,5.27,1.67,9.4,19.65,69.76,138.5,-0.98,0.61,28.64,7,0.42,0.64
56a9cb5b-d26c-40ed-8a05-cb688534b74a,2026-07-17,CAMP-4194,Promotional,App Push,6.33,1.89,13.36,4.12,Geographic,3.48,12.57,4.63,18.78,61.69,271.92,8.02,0.96,11.92,37,0.22,0.84
7ee425fd-0e81-4375-aa54-7bc732cc022b,2025-12-20,CAMP-4101,Upsell,Social Media,1.34,2.36,9.9,1.35,Demographic,1.05,7.05,3.4,20.58,44.34,62.49,8.03,0.77,17.4,41,0.13,0.81
89de8337-7f4d-4891-a5ad-ead4bc290607,2026-02-05,CAMP-5949,Retention,Social Media,2.96,2.72,21.66,1.92,Behavioral,1.46,8.01,8.98,17.8,96.38,144.48,2.14,0.82,35.22,11,0.32,0.63
b1e736d2-586b-4e65-9c2d-4e5ba38cfdad,2025-08-16,CAMP-8911,Promotional,Website Banner,7.5,1.86,15.5,2.22,Demographic,3.15,13.16,9.95,18.41,56.95,168.5,4.75,0.55,31.68,19,0.3,0.8
12564bf6-e660-4589-b5b1-da05b1e008c5,2025-08-31,CAMP-2768,Promotional,Email,1.19,1.26,27.3,1.24,Geographic,8.36,3.13,4.85,15.95,57.02,118.74,-0.07,0.55,21.93,8,0.18,0.83
99532fcc-8528-471e-885e-0f6775de4e0a,2026-05-21,CAMP-8172,Retention,SMS,5.48,4.93,19.6,1.85,Demographic,6.32,9.92,3.03,12.57,53.49,83.46,-0.37,0.55,44.89,43,0.16,0.72
e2280c99-4736-4f7f-859c-9de86a33ceda,2025-10-02,CAMP-5747,Retention,Website Banner,2.06,1.7,19.38,2,Geographic,7.21,7.65,5.88,11.77,88.98,247.7,-0.09,0.89,41.83,7,0.1,0.67
5bfee582-7fd9-4d31-bcda-a330334db4e0,2025-09-22,CAMP-9762,Awareness,SMS,1.32,2.27,28.3,3.94,Geographic,4.22,5.44,1.12,29.78,55.44,182.22,6.23,0.6,19.61,25,0.46,0.75
19621f55-68ab-4679-a943-aef1d50b6e8e,2025-10-27,CAMP-6003,Promotional,Email,6.02,0.94,11.62,1.51,Geographic,5.96,8.57,1.83,29.96,92.68,203.09,6,0.89,24.9,10,0.17,0.92
74935bc1-ad3b-4ec6-ac40-d9d39aa9e663,2026-03-08,CAMP-7523,Retention,Social Media,6.54,3.85,15.12,2.42,Demographic,1.61,11.7,4.52,23.14,16.13,65.6,4.56,0.82,42.49,20,0.25,0.94
1d9823cf-953f-4f9c-819a-06d97372143e,2025-10-15,CAMP-6239,Upsell,Email,2.79,1.69,29.59,2.32,Geographic,4.73,12.84,2.89,20.38,83.33,223.64,1.16,0.68,33.5,13,0.29,0.97
3180fb7e-4fcd-485a-b4e4-6264f5ab2a33,2026-03-16,CAMP-4282,Retention,Social Media,8.21,3.01,17.38,0.43,Demographic,1.77,12.21,3.61,8.12,58.23,62.94,1.8,0.75,20.28,48,0.13,0.65
1821db33-2579-4bac-96d2-dfd7db094556,2026-01-01,CAMP-6763,Awareness,App Push,3.85,2.08,5.11,4.48,Geographic,6.06,11.39,9.82,22.96,61.54,163.12,3.99,0.93,39.34,26,0.3,0.9
d5784f84-d91e-474e-b0ec-a001f05c7f81,2026-02-14,CAMP-9018,Retention,SMS,5.83,4.35,14.45,3.66,Geographic,5.97,3.11,1.46,26.78,60.19,133.94,2.8,0.97,17.92,29,0.13,0.95
23e192ea-3e8e-41f9-9a38-0f8ebec4ef49,2026-02-18,CAMP-3251,Awareness,Website Banner,8.6,0.52,18.93,4.81,Behavioral,8.29,13.3,7.54,8.12,63.24,266.19,4.97,0.68,28.25,30,0.24,0.73
9e86f73e-cbd2-412d-b01f-8f920dab9d83,2026-04-06,CAMP-3390,Retention,Website Banner,7.29,2.39,14.98,1.21,Geographic,3.49,11.96,8.55,20.43,86.86,85.52,1.68,0.95,19.99,21,0.26,0.92
738d98fd-b1a0-414f-86f6-a8993048b0ab,2025-12-21,CAMP-1626,Upsell,App Push,6.15,3.74,27.37,1.65,Geographic,8.61,1.33,4.85,27.6,90.7,138.7,5.94,0.79,36.83,35,0.46,0.76
